rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
8,8,18,OLD,20233299,크레센도,2023-12-20,1484000,1.5,1258000,556.6,663869200,212,188,783.3,64896,5,5,2024-02-06
9,9,0,NEW,20236697,장인과 사위,2024-02-15,1099000,1.1,1099000,100,2458000,157,157,100,308,1,1,2024-02-06
10,10,-1,OLD,20231415,소풍,2024-02-07,1055000,1.0,255000,31.9,18814000,150,38,33.9,2109,2,2,2024-02-06
1,1,9,OLD,20231415,소풍,2024-02-07,190033507,62.1,188978507,17912.7,208847507,21508,21358,14238.7,23617,670,1732,2024-02-07
2,2,0,NEW,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,37758284,12.3,37758284,100,75349084,4693,4693,100,8375,416,499,2024-02-07
3,3,-2,OLD,20234730,추락의 해부,2024-01-31,19652985,6.4,-12316971,-38.5,389872243,2102,-1317,-38.5,40213,104,142,2024-02-07
4,4,14,OLD,20226638,아네모네,2024-02-07,11260339,3.7,10532339,1446.7,15228339,1318,1227,1348.4,1769,57,71,2024-02-07
5,5,-1,OLD,20234114,괴물,2023-11-29,9713317,3.2,-2682312,-21.6,5004498006,994,-289,-22.5,507621,63,74,2024-02-07
6,6,-3,OLD,20246964,정글번치: 월드투어,2024-01-31,5658500,1.8,-4760500,-45.7,187764900,788,-593,-42.9,23792,91,99,2024-02-07
7,7,0,NEW,20235910,영화 스미코구라시 - 푸른 달밤의 마법의 아이,2024-02-07,4496000,1.5,4496000,100,13511000,705,705,100,1706,106,128,2024-02-07
8,8,0,NEW,20235904,플랜 75,2024-02-07,6387078,2.1,6387078,100,14720078,702,702,100,1492,48,50,2024-02-07
9,9,0,NEW,20246953,검은 소년,2024-02-07,5650000,1.8,5650000,100,11618000,603,603,100,1349,29,38,2024-02-07
10,10,-8,OLD,20236776,비욘드 유토피아,2024-01-31,3033400,1.0,-14370039,-82.6,102572904,335,-1697,-83.5,10681,20,24,2024-02-07
1,1,0,OLD,20231415,소풍,2024-02-07,128948849,49.4,-61084658,-32.1,337796356,14589,-6919,-32.2,38206,676,1729,2024-02-08
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,34402752,13.2,-3355532,-8.9,109751836,4217,-476,-10.1,12592,402,480,2024-02-08
3,3,0,OLD,20234730,추락의 해부,2024-01-31,32002521,12.2,12349536,62.8,421874764,3335,1233,58.7,43548,117,159,2024-02-08
4,4,1,OLD,20234114,괴물,2023-11-29,14616273,5.6,4902956,50.5,5019114279,1488,494,49.7,509109,70,88,2024-02-08
5,5,1,OLD,20246964,정글번치: 월드투어,2024-01-31,8686200,3.3,3027700,53.5,196451100,1295,507,64.3,25087,93,103,2024-02-08
6,6,-2,OLD,20226638,아네모네,2024-02-07,9171700,3.5,-2088639,-18.5,24400039,1134,-184,-14,2903,57,69,2024-02-08
7,7,0,OLD,20235910,영화 스미코구라시 - 푸른 달밤의 마법의 아이,2024-02-07,5202300,2.0,706300,15.7,18713300,762,57,8.1,2468,105,133,2024-02-08
8,8,0,OLD,20235904,플랜 75,2024-02-07,5589578,2.1,-797500,-12.5,20309656,646,-56,-8,2138,46,48,2024-02-08
9,9,0,OLD,20246953,검은 소년,2024-02-07,4326700,1.7,-1323300,-23.4,15944700,531,-72,-11.9,1880,31,40,2024-02-08
10,10,0,OLD,20236776,비욘드 유토피아,2024-01-31,3985400,1.5,952000,31.4,106558304,456,121,36.1,11137,18,21,2024-02-08
1,1,0,OLD,20231415,소풍,2024-02-07,208255985,45.5,79307136,61.5,546052341,22306,7717,52.9,60512,729,1676,2024-02-09
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,106733943,23.3,72331191,210.2,216485779,11729,7512,178.1,24321,578,878,2024-02-09
3,3,0,OLD,20234730,추락의 해부,2024-01-31,39338264,8.6,7335743,22.9,461213028,3822,487,14.6,47370,122,163,2024-02-09
4,4,1,OLD,20246964,정글번치: 월드투어,2024-01-31,32209700,7.0,23523500,270.8,228660800,3803,2508,193.7,28890,158,200,2024-02-09
5,5,-1,OLD,20234114,괴물,2023-11-29,17862524,3.9,3246251,22.2,5036976803,1746,258,17.3,510855,78,94,2024-02-09
6,6,0,OLD,20226638,아네모네,2024-02-07,7730978,1.7,-1440722,-15.7,32131017,941,-193,-17,3844,44,55,2024-02-09
7,7,1,OLD,20235904,플랜 75,2024-02-07,7524973,1.6,1935395,34.6,27834629,777,131,20.3,2915,44,47,2024-02-09
8,8,-1,OLD,20235910,영화 스미코구라시 - 푸른 달밤의 마법의 아이,2024-02-07,5631400,1.2,429100,8.2,24344700,687,-75,-9.8,3155,88,105,2024-02-09
9,9,1,OLD,20236776,비욘드 유토피아,2024-01-31,5767139,1.3,1781739,44.7,112325443,591,135,29.6,11728,19,22,2024-02-09
10,10,1,OLD,20235925,나의 올드 오크,2024-01-17,3597878,0.8,948178,35.8,196031706,387,91,30.7,21324,16,17,2024-02-09
1,1,0,OLD,20231415,소풍,2024-02-07,347750899,66.9,139494914,67,893803240,36217,13911,62.4,96729,710,1565,2024-02-10
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,61365795,11.8,-45368148,-42.5,277851574,6604,-5125,-43.7,30925,504,740,2024-02-10
3,3,1,OLD,20246964,정글번치: 월드투어,2024-01-31,25782500,5.0,-6427200,-20,254443300,2820,-983,-25.8,31710,157,206,2024-02-10
4,4,-1,OLD,20234730,추락의 해부,2024-01-31,27134080,5.2,-12204184,-31,488347108,2664,-1158,-30.3,50034,109,153,2024-02-10
5,5,0,OLD,20234114,괴물,2023-11-29,15785868,3.0,-2076656,-11.6,5052762671,1584,-162,-9.3,512439,79,99,2024-02-10
6,6,0,OLD,20226638,아네모네,2024-02-07,5518617,1.1,-2212361,-28.6,37649634,625,-316,-33.6,4469,41,55,2024-02-10
7,7,0,OLD,20235904,플랜 75,2024-02-07,6038878,1.2,-1486095,-19.7,33873507,606,-171,-22,3521,40,42,2024-02-10
8,8,4,OLD,20235353,길위에 김대중,2024-01-10,5016717,1.0,1934817,62.8,1160042936,540,207,62.2,121422,22,26,2024-02-10
9,9,0,OLD,20236776,비욘드 유토피아,2024-01-31,4538800,0.9,-1228339,-21.3,116864243,468,-123,-20.8,12196,16,20,2024-02-10
10,10,-2,OLD,20235910,영화 스미코구라시 - 푸른 달밤의 마법의 아이,2024-02-07,3392500,0.7,-2238900,-39.8,27737200,376,-311,-45.3,3531,68,77,2024-02-10
1,1,0,OLD,20231415,소풍,2024-02-07,367799639,57.9,20048740,5.8,1261602879,39536,3319,9.2,136265,726,1537,2024-02-11
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,106854192,16.8,45488397,74.1,384705766,11611,5007,75.8,42536,564,860,2024-02-11
3,3,0,OLD,20246964,정글번치: 월드투어,2024-01-31,41804800,6.6,16022300,62.1,296248100,4699,1879,66.6,36409,168,219,2024-02-11
4,4,0,OLD,20234730,추락의 해부,2024-01-31,38811482,6.1,11677402,43,527158590,3838,1174,44.1,53872,115,161,2024-02-11
5,5,0,OLD,20234114,괴물,2023-11-29,20989392,3.3,5203524,33,5073752063,2061,477,30.1,514500,74,89,2024-02-11
6,6,1,OLD,20235904,플랜 75,2024-02-07,9420216,1.5,3381338,56,43293723,944,338,55.8,4465,39,42,2024-02-11
7,7,1,OLD,20235353,길위에 김대중,2024-01-10,5838200,0.9,821483,16.4,1165881136,655,115,21.3,122077,30,33,2024-02-11
8,8,-2,OLD,20226638,아네모네,2024-02-07,5500800,0.9,-17817,-0.3,43150434,637,12,1.9,5106,46,54,2024-02-11
9,9,1,OLD,20235910,영화 스미코구라시 - 푸른 달밤의 마법의 아이,2024-02-07,5123100,0.8,1730600,51,32860300,596,220,58.5,4127,78,87,2024-02-11
10,10,1,OLD,20235925,나의 올드 오크,2024-01-17,5122700,0.8,1788600,53.6,204488506,538,198,58.2,22202,22,23,2024-02-11
1,1,0,OLD,20231415,소풍,2024-02-07,342383846,51.7,-25415793,-6.9,1603986725,38180,-1356,-3.4,174445,717,1482,2024-02-12
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,137878575,20.8,31024383,29,522584341,15031,3420,29.5,57567,555,834,2024-02-12
3,3,0,OLD,20246964,정글번치: 월드투어,2024-01-31,54233300,8.2,12428500,29.7,350481400,6418,1719,36.6,42827,167,230,2024-02-12
4,4,0,OLD,20234730,추락의 해부,2024-01-31,41778205,6.3,2966723,7.6,568936795,4050,212,5.5,57922,110,155,2024-02-12
5,5,0,OLD,20234114,괴물,2023-11-29,20615906,3.1,-373486,-1.8,5094367969,2028,-33,-1.6,516528,77,88,2024-02-12
6,6,0,OLD,20235904,플랜 75,2024-02-07,8986478,1.4,-433738,-4.6,52280201,935,-9,-1,5400,39,43,2024-02-12
7,7,2,OLD,20235910,영화 스미코구라시 - 푸른 달밤의 마법의 아이,2024-02-07,7749060,1.2,2625960,51.3,40609360,905,309,51.8,5032,92,101,2024-02-12
8,8,3,OLD,20236776,비욘드 유토피아,2024-01-31,7939578,1.2,2712278,51.9,130031121,878,343,64.1,13609,17,22,2024-02-12
9,9,-2,OLD,20235353,길위에 김대중,2024-01-10,6806600,1.0,968400,16.6,1172687736,691,36,5.5,122768,26,28,2024-02-12
10,10,-2,OLD,20226638,아네모네,2024-02-07,6137400,0.9,636600,11.6,49287834,681,44,6.9,5787,42,50,2024-02-12
1,1,0,OLD,20231415,소풍,2024-02-07,109247918,54.5,-233135928,-68.1,1713234643,12915,-25265,-66.2,187360,651,1413,2024-02-13
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,21620678,10.8,-116257897,-84.3,544205019,2698,-12333,-82.1,60265,322,391,2024-02-13
3,3,1,OLD,20234730,추락의 해부,2024-01-31,19727429,9.8,-22050776,-52.8,588664224,1967,-2083,-51.4,59889,108,156,2024-02-13
4,4,1,OLD,20234114,괴물,2023-11-29,8410494,4.2,-12205412,-59.2,5102778463,871,-1157,-57.1,517399,64,80,2024-02-13
5,5,-2,OLD,20246964,정글번치: 월드투어,2024-01-31,7228500,3.6,-47004800,-86.7,357709900,858,-5560,-86.6,43685,86,97,2024-02-13
6,6,4,OLD,20226638,아네모네,2024-02-07,5538117,2.8,-599283,-9.8,54825951,671,-10,-1.5,6458,43,49,2024-02-13
7,7,6,OLD,20246953,검은 소년,2024-02-07,5025400,2.5,2080700,70.7,32057939,617,273,79.4,3811,29,42,2024-02-13
8,8,-2,OLD,20235904,플랜 75,2024-02-07,4913817,2.5,-4072661,-45.3,57194018,552,-383,-41,5952,50,53,2024-02-13
9,9,-1,OLD,20236776,비욘드 유토피아,2024-01-31,3429700,1.7,-4509878,-56.8,133460821,338,-540,-61.5,13947,16,22,2024-02-13
10,10,0,NEW,19790065,동백꽃 신사,1979-11-24,538000,0.3,538000,100,538000,269,269,100,269,1,4,2024-02-13
1,1,0,OLD,20231415,소풍,2024-02-07,84536937,42.1,-24710981,-22.6,1797771580,10022,-2893,-22.4,197382,619,1166,2024-02-14
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,20722600,10.3,-898078,-4.2,564927619,2683,-15,-0.6,62948,231,263,2024-02-14
3,3,0,OLD,20234730,추락의 해부,2024-01-31,18087644,9.0,-1639785,-8.3,606751868,1917,-50,-2.5,61806,109,138,2024-02-14
4,4,0,NEW,20071054,중경삼림,1995-09-02,12002275,6.0,12002275,100,938266865,1390,1390,100,100021,53,54,2024-02-14
5,5,34,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,9735314,4.9,9598314,7006.1,11959438090,1253,1238,8253.3,1178713,64,79,2024-02-14
6,6,0,NEW,20040725,화양연화,2000-10-20,10611102,5.3,10611102,100,1104456272,1232,1232,100,123491,50,53,2024-02-14
7,7,0,NEW,20080269,해피 투게더,1998-08-22,7075246,3.5,7075246,100,515395371,826,826,100,55344,48,49,2024-02-14
8,8,-4,OLD,20234114,괴물,2023-11-29,7825717,3.9,-584777,-7,5110604180,791,-80,-9.2,518190,71,89,2024-02-14
9,9,-3,OLD,20226638,아네모네,2024-02-07,5138600,2.6,-399517,-7.2,59964551,635,-36,-5.4,7093,28,33,2024-02-14
10,10,-5,OLD,20246964,정글번치: 월드투어,2024-01-31,3724000,1.9,-3504500,-48.5,361433900,514,-344,-40.1,44199,64,68,2024-02-14
1,1,0,OLD,20231415,소풍,2024-02-07,83551051,48.7,-985886,-1.2,1881322631,9917,-105,-1,207299,620,1124,2024-02-15
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,15770717,9.2,-4951883,-23.9,580698336,2215,-468,-17.4,65163,208,220,2024-02-15
3,3,0,OLD,20234730,추락의 해부,2024-01-31,14767017,8.6,-3320627,-18.4,621518885,1565,-352,-18.4,63371,106,134,2024-02-15
4,4,4,OLD,20234114,괴물,2023-11-29,7512735,4.4,-312982,-4,5118116915,772,-19,-2.4,518962,76,89,2024-02-15
5,5,-1,OLD,20071054,중경삼림,1995-09-02,6557558,3.8,-5444717,-45.4,944824423,740,-650,-46.8,100761,53,55,2024-02-15
6,6,4,OLD,20246964,정글번치: 월드투어,2024-01-31,5395900,3.1,1671900,44.9,366829800,670,156,30.4,44869,57,58,2024-02-15
7,7,-2,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,5108407,3.0,-4626907,-47.5,11964546497,659,-594,-47.4,1179372,66,78,2024-02-15
8,8,-2,OLD,20040725,화양연화,2000-10-20,4939863,2.9,-5671239,-53.4,1109396135,557,-675,-54.8,124048,51,54,2024-02-15
9,9,0,NEW,20234708,막걸리가 알려줄거야 ,2024-02-28,4761000,2.8,4761000,100,8152000,529,529,100,953,2,2,2024-02-15
10,10,1,OLD,20235904,플랜 75,2024-02-07,4002000,2.3,-60500,-1.5,65258518,468,-17,-3.5,6905,40,41,2024-02-15
1,1,0,OLD,20231415,소풍,2024-02-07,86383891,44.8,2832840,3.4,1967706522,9974,57,0.6,217273,615,1121,2024-02-16
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,16361200,8.5,590483,3.7,597059536,2228,13,0.6,67391,200,215,2024-02-16
3,3,0,OLD,20234730,추락의 해부,2024-01-31,17012429,8.8,2245412,15.2,638531314,1710,145,9.3,65081,111,141,2024-02-16
4,4,0,NEW,20234641,극장판 츠루네: 시작의 한 발,2024-02-21,9846000,5.1,9846000,100,9846000,1000,1000,100,1000,5,5,2024-02-16
5,5,-1,OLD,20234114,괴물,2023-11-29,8325134,4.3,812399,10.8,5126442049,830,58,7.5,519792,74,86,2024-02-16
6,6,0,OLD,20246964,정글번치: 월드투어,2024-01-31,5785500,3.0,389600,7.2,372615300,722,52,7.8,45591,59,59,2024-02-16
7,7,-2,OLD,20071054,중경삼림,1995-09-02,5994746,3.1,-562812,-8.6,950819169,660,-80,-10.8,101421,52,55,2024-02-16
8,8,-1,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,4997780,2.6,-110627,-2.2,11969544277,654,-5,-0.8,1180026,63,74,2024-02-16
9,9,0,OLD,20234708,막걸리가 알려줄거야 ,2024-02-28,5540000,2.9,779000,16.4,13692000,554,25,4.7,1507,4,4,2024-02-16
10,10,0,OLD,20235904,플랜 75,2024-02-07,4895339,2.5,893339,22.3,70153857,519,51,10.9,7424,44,46,2024-02-16
1,1,0,OLD,20231415,소풍,2024-02-07,145913854,44.7,59529963,68.9,2113620376,16329,6355,63.7,233602,636,1173,2024-02-17
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,53426407,16.4,37065207,226.5,650485943,5905,3677,165,73296,339,390,2024-02-17
3,3,0,OLD,20234730,추락의 해부,2024-01-31,37447995,11.5,20435566,120.1,675979309,3389,1679,98.2,68470,110,149,2024-02-17
4,4,1,OLD,20234114,괴물,2023-11-29,15076495,4.6,6751361,81.1,5141518544,1461,631,76,521253,79,88,2024-02-17
5,5,1,OLD,20246964,정글번치: 월드투어,2024-01-31,12017700,3.7,6232200,107.7,384633000,1311,589,81.6,46902,104,115,2024-02-17
6,6,2,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,7651119,2.3,2653339,53.1,11977195396,999,345,52.8,1181025,63,70,2024-02-17
7,7,0,OLD,20071054,중경삼림,1995-09-02,8166143,2.5,2171397,36.2,958985312,864,204,30.9,102285,51,54,2024-02-17
8,8,3,OLD,20040725,화양연화,2000-10-20,6584563,2.0,2108151,47.1,1120457110,712,231,48,125241,50,53,2024-02-17
9,9,1,OLD,20235904,플랜 75,2024-02-07,5936716,1.8,1041377,21.3,76090573,633,114,22,8057,42,43,2024-02-17
10,10,3,OLD,20235353,길위에 김대중,2024-01-10,3009517,0.9,546717,22.2,1183096553,371,116,45.5,123975,21,25,2024-02-17
1,1,0,OLD,20231415,소풍,2024-02-07,137708927,42.9,-8204927,-5.6,2251329303,15091,-1238,-7.6,248693,637,1119,2024-02-18
2,2,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,63485671,19.8,10059264,18.8,713971614,6937,1032,17.5,80233,360,415,2024-02-18
3,3,0,OLD,20234730,추락의 해부,2024-01-31,29497645,9.2,-7950350,-21.2,705476954,2798,-591,-17.4,71268,112,142,2024-02-18
4,4,1,OLD,20246964,정글번치: 월드투어,2024-01-31,14816400,4.6,2798700,23.3,399449400,1625,314,24,48527,108,122,2024-02-18
5,5,-1,OLD,20234114,괴물,2023-11-29,13535895,4.2,-1540600,-10.2,5155054439,1328,-133,-9.1,522581,82,92,2024-02-18
6,6,0,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,9706675,3.0,2055556,26.9,11986902071,1236,237,23.7,1182261,65,73,2024-02-18
7,7,0,OLD,20071054,중경삼림,1995-09-02,8536019,2.7,369876,4.5,967521331,903,39,4.5,103188,51,53,2024-02-18
8,8,1,OLD,20235904,플랜 75,2024-02-07,8185678,2.5,2248962,37.9,84276251,741,108,17.1,8798,36,39,2024-02-18
9,9,-1,OLD,20040725,화양연화,2000-10-20,6054590,1.9,-529973,-8,1126511700,638,-74,-10.4,125879,48,51,2024-02-18
10,10,7,OLD,20235925,나의 올드 오크,2024-01-17,3058200,1.0,993500,48.1,219762806,355,149,72.3,23875,20,20,2024-02-18
1,1,0,OLD,20231415,소풍,2024-02-07,73102919,54.7,-64606008,-46.9,2324432222,8598,-6493,-43,257291,583,1056,2024-02-19
2,2,1,OLD,20234730,추락의 해부,2024-01-31,12591078,9.4,-16906567,-57.3,718068032,1312,-1486,-53.1,72580,106,138,2024-02-19
3,3,-1,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,7461539,5.6,-56024132,-88.2,721433153,932,-6005,-86.6,81165,140,147,2024-02-19
4,4,1,OLD,20234114,괴물,2023-11-29,7099695,5.3,-6436200,-47.5,5162154134,717,-611,-46,523298,69,81,2024-02-19
5,5,2,OLD,20071054,중경삼림,1995-09-02,4514580,3.4,-4021439,-47.1,972035911,506,-397,-44,103694,47,49,2024-02-19
6,6,3,OLD,20040725,화양연화,2000-10-20,3709107,2.8,-2345483,-38.7,1130220807,405,-233,-36.5,126284,46,50,2024-02-19
7,7,1,OLD,20235904,플랜 75,2024-02-07,3282700,2.5,-4902978,-59.9,87558951,351,-390,-52.6,9149,37,37,2024-02-19
8,8,-4,OLD,20246964,정글번치: 월드투어,2024-01-31,2577600,1.9,-12238800,-82.6,402027000,303,-1322,-81.4,48830,47,49,2024-02-19
9,9,-3,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,1780434,1.3,-7926241,-81.7,11988682505,228,-1008,-81.6,1182489,32,36,2024-02-19
10,10,3,OLD,20080269,해피 투게더,1998-08-22,1809778,1.4,-925295,-33.8,529094924,206,-103,-33.3,56915,45,47,2024-02-19
1,1,0,OLD,20231415,소풍,2024-02-07,80983208,51.5,7880289,10.8,2405415430,9680,1082,12.6,266971,601,1061,2024-02-20
2,2,1,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,15736278,10.0,8274739,110.9,737169431,2023,1091,117.1,83188,173,182,2024-02-20
3,3,-1,OLD,20234730,추락의 해부,2024-01-31,12626898,8.0,35820,0.3,730694930,1334,22,1.7,73914,110,140,2024-02-20
4,4,0,OLD,20234114,괴물,2023-11-29,7339517,4.7,239822,3.4,5169493651,761,44,6.1,524059,69,81,2024-02-20
5,5,2,OLD,20235904,플랜 75,2024-02-07,4232339,2.7,949639,28.9,91791290,497,146,41.6,9646,45,45,2024-02-20
6,6,-1,OLD,20071054,중경삼림,1995-09-02,4303563,2.7,-211017,-4.7,976339474,470,-36,-7.1,104164,49,53,2024-02-20
7,7,1,OLD,20246964,정글번치: 월드투어,2024-01-31,3727000,2.4,1149400,44.6,405754000,436,133,43.9,49266,54,56,2024-02-20
8,8,-2,OLD,20040725,화양연화,2000-10-20,3384151,2.2,-324956,-8.8,1133604958,384,-21,-5.2,126668,47,49,2024-02-20
9,9,3,OLD,20235353,길위에 김대중,2024-01-10,2379000,1.5,647000,37.4,1189330453,297,105,54.7,124687,20,22,2024-02-20
10,10,-1,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,2173734,1.4,393300,22.1,11990856239,285,57,25,1182774,37,46,2024-02-20
1,1,0,OLD,20231415,소풍,2024-02-07,75273956,39.0,-5709252,-7,2480689386,8960,-720,-7.4,275931,557,967,2024-02-21
2,2,0,NEW,20234641,극장판 츠루네: 시작의 한 발,2024-02-21,32836527,17.0,32836527,100,42682527,3654,3654,100,4654,119,275,2024-02-21
3,3,0,OLD,20234730,추락의 해부,2024-01-31,11082903,5.7,-1543995,-12.2,741777833,1230,-104,-7.8,75144,73,88,2024-02-21
4,4,-2,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,8918939,4.6,-6817339,-43.3,746088370,1124,-899,-44.4,84312,120,123,2024-02-21
5,5,0,NEW,20230614,대결! 애니메이션,2024-03-06,8488000,4.4,8488000,100,8488000,1061,1061,100,1061,3,3,2024-02-21
6,6,0,OLD,20071054,중경삼림,1995-09-02,6046436,3.1,1742873,40.5,982385910,684,214,45.5,104848,46,48,2024-02-21
7,7,-3,OLD,20234114,괴물,2023-11-29,5777790,3.0,-1561727,-21.3,5175271441,601,-160,-21,524660,42,53,2024-02-21
8,8,21,OLD,20235145,기적의 시작,2024-02-22,5374700,2.8,5061700,1617.2,26080700,589,550,1410.3,4345,13,22,2024-02-21
9,9,0,NEW,20234708,막걸리가 알려줄거야 ,2024-02-28,5193000,2.7,5193000,100,18885000,577,577,100,2084,4,4,2024-02-21
10,10,-3,OLD,20246964,정글번치: 월드투어,2024-01-31,4118900,2.1,391900,10.5,409872900,529,93,21.3,49795,46,49,2024-02-21
1,1,0,OLD,20231415,소풍,2024-02-07,43507254,33.0,-31766702,-42.2,2524196640,5151,-3809,-42.5,281082,302,389,2024-02-22
2,2,6,OLD,20235145,기적의 시작,2024-02-22,18816434,14.3,13441734,250.1,44897134,2068,1479,251.1,6413,130,168,2024-02-22
3,3,1,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,8974700,6.8,55761,0.6,755063070,1217,93,8.3,85529,75,78,2024-02-22
4,4,-2,OLD,20234641,극장판 츠루네: 시작의 한 발,2024-02-21,9923652,7.5,-22912875,-69.8,52606179,1114,-2540,-69.5,5768,101,174,2024-02-22
5,5,4,OLD,20234708,막걸리가 알려줄거야 ,2024-02-28,9027000,6.9,3834000,73.8,27912000,1003,426,73.8,3087,7,7,2024-02-22
6,6,-3,OLD,20234730,추락의 해부,2024-01-31,6059617,4.6,-5023286,-45.3,747837450,650,-580,-47.2,75794,39,46,2024-02-22
7,7,-1,OLD,20071054,중경삼림,1995-09-02,3886051,2.9,-2160385,-35.7,986271961,430,-254,-37.1,105278,40,40,2024-02-22
8,8,4,OLD,20247451,오키쿠와 세계,2024-02-21,3667200,2.8,288400,8.5,10280000,344,-21,-5.8,1135,32,35,2024-02-22
9,9,4,OLD,20235904,플랜 75,2024-02-07,3068439,2.3,685439,28.8,97242729,311,12,4,10256,22,22,2024-02-22
10,10,-3,OLD,20234114,괴물,2023-11-29,2436200,1.8,-3341590,-57.8,5177707641,266,-335,-55.7,524926,23,26,2024-02-22
1,1,0,OLD,20231415,소풍,2024-02-07,39722620,34.7,-3784634,-8.7,2563919260,4526,-625,-12.1,285608,278,356,2024-02-23
2,2,0,OLD,20235145,기적의 시작,2024-02-22,15575078,13.6,-3241356,-17.2,60472212,1715,-353,-17.1,8128,129,160,2024-02-23
3,3,0,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,8856300,7.7,-118400,-1.3,763919370,1061,-156,-12.8,86590,80,83,2024-02-23
4,4,0,OLD,20234641,극장판 츠루네: 시작의 한 발,2024-02-21,8422936,7.3,-1500716,-15.1,61029115,904,-210,-18.9,6672,101,160,2024-02-23
5,5,1,OLD,20234730,추락의 해부,2024-01-31,7349139,6.4,1289522,21.3,755186589,748,98,15.1,76542,44,50,2024-02-23
6,6,1,OLD,20071054,중경삼림,1995-09-02,5140424,4.5,1254373,32.3,991412385,540,110,25.6,105818,42,42,2024-02-23
7,7,1,OLD,20247451,오키쿠와 세계,2024-02-21,3587900,3.1,-79300,-2.2,13867900,356,12,3.5,1491,36,39,2024-02-23
8,8,2,OLD,20234114,괴물,2023-11-29,3591400,3.1,1155200,47.4,5181299041,340,74,27.8,525266,23,24,2024-02-23
9,9,2,OLD,20040725,화양연화,2000-10-20,2727295,2.4,564100,26.1,1143004999,296,47,18.9,127732,30,30,2024-02-23
10,10,-1,OLD,20235904,플랜 75,2024-02-07,2276500,2.0,-791939,-25.8,99519229,266,-45,-14.5,10522,21,22,2024-02-23
1,1,0,OLD,20231415,소풍,2024-02-07,61813890,30.3,22091270,55.6,2625733150,6774,2248,49.7,292382,268,322,2024-02-24
2,2,1,OLD,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,39215395,19.2,30359095,342.8,803134765,4250,3189,300.6,90840,180,197,2024-02-24
3,3,-1,OLD,20235145,기적의 시작,2024-02-22,30828216,15.1,15253138,97.9,91300428,3256,1541,89.9,11384,137,163,2024-02-24
4,4,1,OLD,20234730,추락의 해부,2024-01-31,13406078,6.6,6056939,82.4,768592667,1321,573,76.6,77863,49,54,2024-02-24
5,5,-1,OLD,20234641,극장판 츠루네: 시작의 한 발,2024-02-21,10675409,5.2,2252473,26.7,71704524,1145,241,26.7,7817,94,139,2024-02-24
6,6,7,OLD,20246964,정글번치: 월드투어,2024-01-31,5528300,2.7,3880800,235.6,418093600,595,414,228.7,50692,37,39,2024-02-24
7,7,0,OLD,20247451,오키쿠와 세계,2024-02-21,5432000,2.7,1844100,51.4,19299900,510,154,43.3,2001,34,37,2024-02-24
8,8,-2,OLD,20071054,중경삼림,1995-09-02,4527612,2.2,-612812,-11.9,995939997,481,-59,-10.9,106299,26,26,2024-02-24
9,9,-1,OLD,20234114,괴물,2023-11-29,4669000,2.3,1077600,30,5185968041,474,134,39.4,525740,22,26,2024-02-24
10,10,0,OLD,20235904,플랜 75,2024-02-07,3052100,1.5,775600,34.1,102571329,320,54,20.3,10842,21,21,2024-02-24
1,1,0,OLD,20231415,소풍,2024-02-07,72338069,34.4,10524179,17,2698071219,7841,1067,15.8,300223,260,317,2024-02-25
