rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
1,1,0,OLD,20183772,태일이,2021-12-01,48782600,38.6,-2104590,-4.1,723984420,5023,-57,-1.1,85931,448,695,2021-12-05
2,2,0,OLD,20210600,프렌치 디스패치,2021-11-18,22758600,18.0,-5990950,-20.8,803267530,2088,-558,-21.1,74243,78,109,2021-12-05
3,3,0,OLD,20210790,베네데타,2021-12-01,11697400,9.3,-5090400,-30.3,72206900,1144,-426,-27.1,7336,141,214,2021-12-05
4,4,0,OLD,20211549,로그 인 벨지움,2021-12-01,7709170,6.1,-113230,-1.4,29492640,722,-59,-7.6,3025,51,70,2021-12-05
5,5,2,OLD,20217102,너에게 가는 길,2021-11-17,4632000,3.7,197000,4.4,127023580,619,45,7.8,14217,36,39,2021-12-05
6,6,0,OLD,20210587,아네트,2021-10-27,3138000,2.5,-738000,-19,352962420,554,-126,-18.5,41048,10,10,2021-12-05
7,7,2,OLD,20201815,간호중,2021-12-02,2751500,2.2,61100,2.3,9438400,473,34,7.7,1626,15,18,2021-12-05
8,8,-3,OLD,20124352,십계,2021-12-02,4028900,3.2,-2714000,-40.2,25224540,416,-312,-42.9,2857,74,77,2021-12-05
9,9,1,OLD,20209182,라임크라임,2021-11-25,3892000,3.1,55000,1.4,53607800,395,-3,-0.8,6436,16,22,2021-12-05
10,10,4,OLD,20210302,퍼스트 카우,2021-11-04,1766400,1.4,390930,28.4,118468010,216,74,52.1,12916,18,19,2021-12-05
1,1,0,OLD,20183772,태일이,2021-12-01,16444350,29.4,-32338250,-66.3,740428770,1844,-3179,-63.3,87775,334,461,2021-12-06
2,2,0,OLD,20210600,프렌치 디스패치,2021-11-18,8776130,15.7,-13982470,-61.4,812043660,855,-1233,-59.1,75098,69,97,2021-12-06
3,3,0,OLD,20210790,베네데타,2021-12-01,6601100,11.8,-5096300,-43.6,78808000,672,-472,-41.3,8008,137,212,2021-12-06
4,4,3,OLD,20201815,간호중,2021-12-02,2043500,3.6,-708000,-25.7,11481900,381,-92,-19.5,2007,13,15,2021-12-06
5,5,0,OLD,20217102,너에게 가는 길,2021-11-17,2000500,3.6,-2631500,-56.8,129024080,276,-343,-55.4,14493,34,36,2021-12-06
6,6,3,OLD,20209182,라임크라임,2021-11-25,1948500,3.5,-1943500,-49.9,55556300,207,-188,-47.6,6643,14,19,2021-12-06
7,7,0,NEW,20217246,피부를 판 남자,2021-12-16,1800000,3.2,1800000,100,6273000,200,200,100,743,2,2,2021-12-06
8,8,-4,OLD,20211549,로그 인 벨지움,2021-12-01,2127000,3.8,-5582170,-72.4,31619640,198,-524,-72.6,3223,41,52,2021-12-06
9,9,0,NEW,20207569,총을 들지 않는 사람들: 금기에 도전,2021-12-09,1728000,3.1,1728000,100,4516000,192,192,100,506,2,2,2021-12-06
10,10,0,NEW,20218022,그레타 툰베리,2021-06-17,1068000,1.9,1068000,100,22282100,178,178,100,2683,2,2,2021-12-06
1,1,0,OLD,20183772,태일이,2021-12-01,23972910,31.7,7528560,45.8,764401680,2945,1101,59.7,90720,342,450,2021-12-07
2,2,0,OLD,20210600,프렌치 디스패치,2021-11-18,8846040,11.7,69910,0.8,820889700,851,-4,-0.5,75949,73,101,2021-12-07
3,3,0,OLD,20210790,베네데타,2021-12-01,6969300,9.2,368200,5.6,85777300,704,32,4.8,8712,128,207,2021-12-07
4,4,7,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,4500000,6.0,3282000,269.5,8259000,500,326,187.4,1182,4,4,2021-12-07
5,5,0,OLD,20217102,너에게 가는 길,2021-11-17,2774840,3.7,774340,38.7,131798920,389,113,40.9,14882,33,34,2021-12-07
6,6,-2,OLD,20201815,간호중,2021-12-02,2032000,2.7,-11500,-0.6,13513900,379,-2,-0.5,2386,16,18,2021-12-07
7,7,0,OLD,20217246,피부를 판 남자,2021-12-16,2304000,3.1,504000,28,8577000,256,56,28,999,1,1,2021-12-07
8,8,11,OLD,20219820,한창나이 선녀님,2021-10-20,1365500,1.8,1125500,469,60933880,235,195,487.5,10004,9,9,2021-12-07
9,9,0,NEW,20217167,동백,2021-10-21,1512000,2.0,1512000,100,122749770,216,216,100,16714,3,3,2021-12-07
10,10,-2,OLD,20211549,로그 인 벨지움,2021-12-01,1718500,2.3,-408500,-19.2,33338140,206,8,4,3429,48,63,2021-12-07
1,1,0,OLD,20183772,태일이,2021-12-01,17281250,22.6,-6691660,-27.9,781682930,1958,-987,-33.5,92678,173,198,2021-12-08
2,2,2,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,9373000,12.3,4873000,108.3,17632000,1054,554,110.8,2236,78,164,2021-12-08
3,3,62,OLD,20202433,괴짜들의 로맨스,2021-11-17,4257000,5.6,4229000,15103.6,45312990,851,848,28266.7,5976,6,8,2021-12-08
4,4,-2,OLD,20210600,프렌치 디스패치,2021-11-18,6364670,8.3,-2481370,-28.1,827254370,611,-240,-28.2,76560,56,79,2021-12-08
5,5,37,OLD,20209295,송해 1927,2021-11-18,2340000,3.1,2188000,1439.5,36198400,464,448,2800,5079,5,5,2021-12-08
6,6,-3,OLD,20210790,베네데타,2021-12-01,4142500,5.4,-2826800,-40.6,89919800,429,-275,-39.1,9141,61,89,2021-12-08
7,7,-1,OLD,20201815,간호중,2021-12-02,2166000,2.8,134000,6.6,15679900,411,32,8.4,2797,14,16,2021-12-08
8,8,50,OLD,20209143,휴가,2021-10-21,3299000,4.3,3249000,6498,50537300,368,362,6033.3,6992,4,5,2021-12-08
9,9,-1,OLD,20219820,한창나이 선녀님,2021-10-20,2078400,2.7,712900,52.2,63012280,346,111,47.2,10350,11,11,2021-12-08
10,10,8,OLD,20207568,나는 조선사람입니다,2021-12-09,2938000,3.8,1898000,182.5,15275000,344,240,230.8,1707,3,4,2021-12-08
1,1,68,OLD,20210611,리슨,2021-12-09,23847700,19.5,23839700,297996.3,26060700,2887,2886,288600,3085,232,388,2021-12-09
2,2,-1,OLD,20183772,태일이,2021-12-01,17360850,14.2,79600,0.5,799043780,2412,454,23.2,95090,145,174,2021-12-09
3,3,-1,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,14809140,12.1,5436140,58,32441140,2085,1031,97.8,4321,175,271,2021-12-09
4,4,0,NEW,20210952,스파이 캣,2021-12-09,13321500,10.9,13321500,100,13951500,1494,1494,100,1564,64,66,2021-12-09
5,5,0,NEW,20210972,티탄,2021-12-09,13848280,11.3,13848280,100,22004280,1426,1426,100,2234,92,134,2021-12-09
6,6,-2,OLD,20210600,프렌치 디스패치,2021-11-18,7240740,5.9,876070,13.8,834495110,717,106,17.3,77277,54,73,2021-12-09
7,7,0,NEW,20191282,소설가 구보의 하루,2021-12-09,2961500,2.4,2961500,100,11747500,489,489,100,1422,36,38,2021-12-09
8,8,-2,OLD,20210790,베네데타,2021-12-01,3933000,3.2,-209500,-5.1,93852800,412,-17,-4,9553,69,84,2021-12-09
9,9,-6,OLD,20202433,괴짜들의 로맨스,2021-11-17,2000000,1.6,-2257000,-53,47312990,400,-451,-53,6376,2,3,2021-12-09
10,10,0,NEW,20212167,포에버 퍼스트 러브,2021-12-09,2399000,2.0,2399000,100,2399000,393,393,100,393,19,20,2021-12-09
1,1,2,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,14974270,17.4,165130,1.1,47415410,2051,-34,-1.6,6372,180,272,2021-12-10
2,2,0,OLD,20183772,태일이,2021-12-01,13390040,15.6,-3970810,-22.9,812433820,1689,-723,-30,96779,150,174,2021-12-10
3,3,2,OLD,20210972,티탄,2021-12-09,10932580,12.7,-2915700,-21.1,32936860,1034,-392,-27.5,3268,83,138,2021-12-10
4,4,-3,OLD,20210611,리슨,2021-12-09,7898640,9.2,-15949060,-66.9,33959340,827,-2060,-71.4,3912,205,301,2021-12-10
5,5,1,OLD,20210600,프렌치 디스패치,2021-11-18,8459540,9.8,1218800,16.8,842954650,753,36,5,78030,55,80,2021-12-10
6,6,2,OLD,20210790,베네데타,2021-12-01,5378400,6.3,1445400,36.8,99231200,536,124,30.1,10089,77,92,2021-12-10
7,7,-3,OLD,20210952,스파이 캣,2021-12-09,3081000,3.6,-10240500,-76.9,17032500,405,-1089,-72.9,1969,70,73,2021-12-10
8,8,-1,OLD,20191282,소설가 구보의 하루,2021-12-09,1854470,2.2,-1107030,-37.4,13601970,284,-205,-41.9,1706,26,28,2021-12-10
9,9,9,OLD,20207568,나는 조선사람입니다,2021-12-09,2313400,2.7,1240000,115.5,18661800,251,132,110.9,2077,20,22,2021-12-10
10,10,2,OLD,20201815,간호중,2021-12-02,1259000,1.5,60000,5,18137900,238,7,3,3266,10,11,2021-12-10
1,1,1,OLD,20183772,태일이,2021-12-01,16794450,14.4,3404410,25.4,829228270,1965,276,16.3,98744,189,221,2021-12-11
2,2,-1,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,14211770,12.2,-762500,-5.1,61627180,1514,-537,-26.2,7886,157,234,2021-12-11
3,3,0,OLD,20210972,티탄,2021-12-09,16513610,14.2,5581030,51,49450470,1496,462,44.7,4764,91,130,2021-12-11
4,4,1,OLD,20210600,프렌치 디스패치,2021-11-18,14520110,12.5,6060570,71.6,857474760,1296,543,72.1,79326,64,94,2021-12-11
5,5,2,OLD,20210952,스파이 캣,2021-12-09,7966899,6.8,4885899,158.6,24999399,936,531,131.1,2905,136,159,2021-12-11
6,6,-2,OLD,20210611,리슨,2021-12-09,5601850,4.8,-2296790,-29.1,39561190,618,-209,-25.3,4530,174,239,2021-12-11
7,7,7,OLD,20211549,로그 인 벨지움,2021-12-01,5549000,4.8,4327400,354.2,43202140,519,380,273.4,4406,19,20,2021-12-11
8,8,-2,OLD,20210790,베네데타,2021-12-01,4113000,3.5,-1265400,-23.5,103344200,410,-126,-23.5,10499,71,87,2021-12-11
9,9,-1,OLD,20191282,소설가 구보의 하루,2021-12-09,2799900,2.4,945430,51,16401870,385,101,35.6,2091,29,31,2021-12-11
10,10,7,OLD,20169305,해피 아워,2021-12-09,4510370,3.9,2350530,108.8,16579610,269,140,108.5,1312,15,15,2021-12-11
1,1,1,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,12580640,13.2,-1631130,-11.5,74207820,1358,-156,-10.3,9244,162,233,2021-12-12
2,2,-1,OLD,20183772,태일이,2021-12-01,12653340,13.3,-4141110,-24.7,841881610,1348,-617,-31.4,100092,185,216,2021-12-12
3,3,0,OLD,20210972,티탄,2021-12-09,12721480,13.4,-3792130,-23,62171950,1227,-269,-18,5991,86,132,2021-12-12
4,4,0,OLD,20210600,프렌치 디스패치,2021-11-18,13298040,14.0,-1222070,-8.4,870772800,1204,-92,-7.1,80530,59,85,2021-12-12
5,5,0,OLD,20210952,스파이 캣,2021-12-09,9000500,9.5,1033601,13,33999899,1032,96,10.3,3937,137,161,2021-12-12
6,6,0,OLD,20210611,리슨,2021-12-09,5447190,5.7,-154660,-2.8,45008380,609,-9,-1.5,5139,180,238,2021-12-12
7,7,1,OLD,20210790,베네데타,2021-12-01,5018200,5.3,905200,22,108362400,483,73,17.8,10982,72,85,2021-12-12
8,8,1,OLD,20191282,소설가 구보의 하루,2021-12-09,2282870,2.4,-517030,-18.5,18684740,350,-35,-9.1,2441,27,31,2021-12-12
9,9,4,OLD,20209182,라임크라임,2021-11-25,2693000,2.8,536000,24.8,66378300,282,58,25.9,7848,12,18,2021-12-12
10,10,1,OLD,20201815,간호중,2021-12-02,1445500,1.5,100500,7.5,20928400,267,11,4.3,3789,7,8,2021-12-12
1,1,1,OLD,20183772,태일이,2021-12-01,9729810,18.3,-2923530,-23.1,851611420,1263,-85,-6.3,101355,125,142,2021-12-13
2,2,2,OLD,20210600,프렌치 디스패치,2021-11-18,5737540,10.8,-7560500,-56.9,876510340,574,-630,-52.3,81104,60,84,2021-12-13
3,3,-2,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,5400440,10.1,-7180200,-57.1,79608260,572,-786,-57.9,9816,136,203,2021-12-13
4,4,-1,OLD,20210972,티탄,2021-12-09,5398440,10.1,-7323040,-57.6,67570390,565,-662,-54,6556,74,109,2021-12-13
5,5,1,OLD,20210611,리슨,2021-12-09,2957070,5.6,-2490120,-45.7,47965450,329,-280,-46,5468,127,165,2021-12-13
6,6,0,NEW,20207582,학교 가는 길,2021-05-05,2170000,4.1,2170000,100,249718980,310,310,100,32615,6,6,2021-12-13
7,7,0,OLD,20210790,베네데타,2021-12-01,2522500,4.7,-2495700,-49.7,110884900,271,-212,-43.9,11253,69,83,2021-12-13
8,8,2,OLD,20201815,간호중,2021-12-02,1162000,2.2,-283500,-19.6,22090400,229,-38,-14.2,4018,8,10,2021-12-13
9,9,0,NEW,20211529,청춘적니,2022-01-12,2000000,3.8,2000000,100,7668000,200,200,100,742,1,1,2021-12-13
10,10,4,OLD,20217102,너에게 가는 길,2021-11-17,1193900,2.2,-60010,-4.8,141191200,178,31,21.1,16080,16,17,2021-12-13
1,1,0,OLD,20183772,태일이,2021-12-01,13571170,19.7,3841360,39.5,865182590,1756,493,39,103111,142,160,2021-12-14
2,2,1,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,7533900,10.9,2133460,39.5,87142160,841,269,47,10657,142,208,2021-12-14
3,3,-1,OLD,20210600,프렌치 디스패치,2021-11-18,6246170,9.1,508630,8.9,882756510,636,62,10.8,81740,56,77,2021-12-14
4,4,0,OLD,20210972,티탄,2021-12-09,5317070,7.7,-81370,-1.5,72887460,559,-6,-1.1,7115,82,122,2021-12-14
5,5,0,NEW,20217167,동백,2021-10-21,3383000,4.9,3383000,100,128653770,511,511,100,17609,7,11,2021-12-14
6,6,-1,OLD,20210611,리슨,2021-12-09,4285170,6.2,1328100,44.9,52250620,507,178,54.1,5975,142,182,2021-12-14
7,7,-1,OLD,20207582,학교 가는 길,2021-05-05,3520000,5.1,1350000,62.2,253238980,486,176,56.8,33101,9,9,2021-12-14
8,8,2,OLD,20217102,너에게 가는 길,2021-11-17,1740000,2.5,546100,45.7,142931200,295,117,65.7,16375,16,18,2021-12-14
9,9,-2,OLD,20210790,베네데타,2021-12-01,2566500,3.7,44000,1.7,113451400,267,-4,-1.5,11520,63,78,2021-12-14
10,10,6,OLD,20210952,스파이 캣,2021-12-09,2214000,3.2,1371400,162.8,37056499,252,142,129.1,4299,46,47,2021-12-14
1,1,0,OLD,20183772,태일이,2021-12-01,8296000,14.9,-5275170,-38.9,873478590,1037,-719,-40.9,104148,22,23,2021-12-15
2,2,0,NEW,20010264,아멜리에,2001-10-19,8809800,15.8,8809800,100,26576800,975,975,100,3291,39,48,2021-12-15
3,3,0,NEW,20212077,노웨어 스페셜,2021-12-29,3984000,7.2,3984000,100,4681000,498,498,100,573,4,4,2021-12-15
4,4,-1,OLD,20210600,프렌치 디스패치,2021-11-18,4278200,7.7,-1967970,-31.5,887034710,405,-231,-36.3,82145,25,31,2021-12-15
5,5,-1,OLD,20210972,티탄,2021-12-09,4024800,7.2,-1292270,-24.3,76912260,401,-158,-28.3,7516,51,69,2021-12-15
6,6,2,OLD,20217102,너에게 가는 길,2021-11-17,2318500,4.2,578500,33.2,145249700,327,32,10.8,16702,18,19,2021-12-15
7,7,16,OLD,20211549,로그 인 벨지움,2021-12-01,2894000,5.2,2208500,322.2,48122140,295,233,375.8,4913,23,23,2021-12-15
8,8,2,OLD,20201815,간호중,2021-12-02,1421000,2.6,67000,4.9,24865400,261,9,3.6,4531,8,10,2021-12-15
9,9,-3,OLD,20210611,리슨,2021-12-09,1681500,3.0,-2603670,-60.8,53932120,223,-284,-56,6198,74,90,2021-12-15
10,10,0,NEW,20218022,그레타 툰베리,2021-06-17,1248000,2.2,1248000,100,26203100,208,208,100,3314,2,2,2021-12-15
1,1,1,OLD,20010264,아멜리에,2001-10-19,8691180,17.9,-118620,-1.3,35267980,928,-47,-4.8,4219,42,64,2021-12-16
2,2,-1,OLD,20183772,태일이,2021-12-01,7786940,16.0,-509060,-6.1,881265530,910,-127,-12.2,105058,29,34,2021-12-16
3,3,2,OLD,20210972,티탄,2021-12-09,4627640,9.5,602840,15,81539900,510,109,27.2,8026,49,56,2021-12-16
4,4,0,NEW,20217246,피부를 판 남자,2021-12-16,3764100,7.8,3764100,100,12341100,388,388,100,1387,39,50,2021-12-16
5,5,-1,OLD,20210600,프렌치 디스패치,2021-11-18,3721940,7.7,-556260,-13,890756650,375,-30,-7.4,82520,24,30,2021-12-16
6,6,0,NEW,20217197,끝없음에 관하여,2021-12-16,2894840,6.0,2894840,100,7691340,321,321,100,916,38,43,2021-12-16
7,7,6,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,1613700,3.3,73200,4.8,90296360,198,17,9.4,11036,33,36,2021-12-16
8,8,14,OLD,20210790,베네데타,2021-12-01,1992900,4.1,1385400,228,116051800,187,118,171,11776,14,16,2021-12-16
9,8,2,OLD,20218022,그레타 툰베리,2021-06-17,1309000,2.7,61000,4.9,27512100,187,-21,-10.1,3501,2,2,2021-12-16
10,10,-1,OLD,20210611,리슨,2021-12-09,1410540,2.9,-270960,-16.1,55342660,174,-49,-22,6372,30,33,2021-12-16
1,1,19,OLD,20207582,학교 가는 길,2021-05-05,5896000,11.1,5483000,1327.6,260849980,843,784,1328.8,34118,14,14,2021-12-17
2,2,0,OLD,20183772,태일이,2021-12-01,5570900,10.5,-2216040,-28.5,886836430,693,-217,-23.8,105751,24,27,2021-12-17
3,3,-2,OLD,20010264,아멜리에,2001-10-19,6260740,11.7,-2430440,-28,41528720,672,-256,-27.6,4891,45,62,2021-12-17
4,4,-1,OLD,20210972,티탄,2021-12-09,4436340,8.3,-191300,-4.1,85976240,452,-58,-11.4,8478,43,52,2021-12-17
5,5,0,OLD,20210600,프렌치 디스패치,2021-11-18,4141770,7.8,419830,11.3,894898420,394,19,5.1,82914,25,32,2021-12-17
6,6,-2,OLD,20217246,피부를 판 남자,2021-12-16,2879640,5.4,-884460,-23.5,15220740,277,-111,-28.6,1664,32,44,2021-12-17
7,7,4,OLD,20212217,라라와 크리스마스 요정,2021-12-15,2171210,4.1,938310,76.1,4888910,252,97,62.6,594,70,75,2021-12-17
8,8,-2,OLD,20217197,끝없음에 관하여,2021-12-16,2131740,4.0,-763100,-26.4,9823080,238,-83,-25.9,1154,27,31,2021-12-17
9,9,8,OLD,20209182,라임크라임,2021-11-25,1297500,2.4,742500,133.8,71521800,202,138,215.6,8506,13,18,2021-12-17
10,10,-3,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,1587800,3.0,-25900,-1.6,91884160,190,-8,-4,11226,27,28,2021-12-17
1,1,6,OLD,20212217,라라와 크리스마스 요정,2021-12-15,9964110,17.0,7792900,358.9,14853020,1114,862,342.1,1708,128,145,2021-12-18
2,2,1,OLD,20010264,아멜리에,2001-10-19,6603270,11.2,342530,5.5,48131990,699,27,4,5590,43,56,2021-12-18
3,3,2,OLD,20210600,프렌치 디스패치,2021-11-18,6362820,10.8,2221050,53.6,901261240,566,172,43.7,83480,21,25,2021-12-18
4,4,0,OLD,20210972,티탄,2021-12-09,4891000,8.3,454660,10.2,90867240,498,46,10.2,8976,48,52,2021-12-18
5,5,1,OLD,20217246,피부를 판 남자,2021-12-16,4991970,8.5,2112330,73.4,20212710,483,206,74.4,2147,38,43,2021-12-18
6,6,2,OLD,20217197,끝없음에 관하여,2021-12-16,3520870,6.0,1389130,65.2,13343950,324,86,36.1,1478,34,36,2021-12-18
7,7,-5,OLD,20183772,태일이,2021-12-01,2872000,4.9,-2698900,-48.4,889708430,321,-372,-53.7,106072,18,19,2021-12-18
8,8,2,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,2279500,3.9,691700,43.6,94163660,267,77,40.5,11493,29,31,2021-12-18
9,9,15,OLD,20218415,드라이브 마이 카,2021-12-23,2421900,4.1,1864900,334.8,7967900,260,207,390.6,840,4,4,2021-12-18
10,10,6,OLD,20203824,노회찬6411,2021-10-14,1380000,2.4,780000,130,265354000,198,78,65,30559,2,2,2021-12-18
1,1,0,OLD,20212217,라라와 크리스마스 요정,2021-12-15,10816210,17.7,852100,8.6,25669230,1193,79,7.1,2901,141,159,2021-12-19
2,2,0,OLD,20010264,아멜리에,2001-10-19,7235700,11.8,632430,9.6,55367690,766,67,9.6,6356,47,59,2021-12-19
3,3,0,OLD,20210600,프렌치 디스패치,2021-11-18,7643140,12.5,1280320,20.1,908904380,688,122,21.6,84168,24,29,2021-12-19
4,4,2,OLD,20217197,끝없음에 관하여,2021-12-16,5133100,8.4,1612230,45.8,18477050,467,143,44.1,1945,33,38,2021-12-19
5,5,0,OLD,20217246,피부를 판 남자,2021-12-16,4411500,7.2,-580470,-11.6,24624210,454,-29,-6,2601,43,53,2021-12-19
6,6,3,OLD,20218415,드라이브 마이 카,2021-12-23,4848700,7.9,2426800,100.2,12816600,440,180,69.2,1280,4,4,2021-12-19
7,7,-3,OLD,20210972,티탄,2021-12-09,4061700,6.6,-829300,-17,94928940,420,-78,-15.7,9396,40,43,2021-12-19
8,8,0,OLD,20211176,마이 뉴욕 다이어리,2021-12-09,1951000,3.2,-328500,-14.4,96114660,224,-43,-16.1,11717,24,25,2021-12-19
9,9,-2,OLD,20183772,태일이,2021-12-01,2152840,3.5,-719160,-25,891861270,210,-111,-34.6,106282,17,19,2021-12-19
10,10,3,OLD,20210952,스파이 캣,2021-12-09,1016000,1.7,180600,21.6,41613899,151,28,22.8,4997,22,23,2021-12-19
1,1,8,OLD,20183772,태일이,2021-12-01,5620000,14.7,3467160,161.1,897481270,645,435,207.1,106927,15,18,2021-12-20
2,2,1,OLD,20210600,프렌치 디스패치,2021-11-18,5159300,13.5,-2483840,-32.5,914063680,515,-173,-25.1,84683,24,30,2021-12-20
3,3,-1,OLD,20010264,아멜리에,2001-10-19,3164900,8.3,-4070800,-56.3,58532590,366,-400,-52.2,6722,40,54,2021-12-20
4,4,3,OLD,20210972,티탄,2021-12-09,2708460,7.1,-1353240,-33.3,97637400,292,-128,-30.5,9688,40,43,2021-12-20
5,5,30,OLD,20217102,너에게 가는 길,2021-11-17,2590000,6.8,2517000,3447.9,150342700,264,254,2540,17259,7,10,2021-12-20
6,6,-2,OLD,20217197,끝없음에 관하여,2021-12-16,1854000,4.8,-3279100,-63.9,20331050,207,-260,-55.7,2152,30,33,2021-12-20
7,7,-2,OLD,20217246,피부를 판 남자,2021-12-16,1699470,4.4,-2712030,-61.5,26323680,190,-264,-58.1,2791,33,39,2021-12-20
8,8,5,OLD,20207568,나는 조선사람입니다,2021-12-09,1318000,3.4,284500,27.5,28789070,162,47,40.9,3224,9,9,2021-12-20
9,9,0,NEW,20207582,학교 가는 길,2021-05-05,1248000,3.3,1248000,100,262097980,156,156,100,34274,1,1,2021-12-20
10,10,0,NEW,20209295,송해 1927,2021-11-18,1044000,2.7,1044000,100,38797400,149,149,100,5380,2,2,2021-12-20
1,1,0,OLD,20183772,태일이,2021-12-01,6431000,14.1,811000,14.4,903912270,1012,367,56.9,107939,26,29,2021-12-21
2,2,0,OLD,20210600,프렌치 디스패치,2021-11-18,5141070,11.3,-18230,-0.4,919204750,519,4,0.8,85202,25,28,2021-12-21
3,3,0,NEW,20202433,괴짜들의 로맨스,2021-11-17,2389000,5.2,2389000,100,49840890,477,477,100,6866,2,2,2021-12-21
4,4,-1,OLD,20010264,아멜리에,2001-10-19,3425470,7.5,260570,8.2,61958060,380,14,3.8,7102,42,57,2021-12-21
5,5,2,OLD,20217246,피부를 판 남자,2021-12-16,2378500,5.2,679030,40,28702180,289,99,52.1,3080,30,38,2021-12-21
6,6,-2,OLD,20210972,티탄,2021-12-09,2731700,6.0,23240,0.9,100369100,288,-4,-1.4,9976,42,46,2021-12-21
7,7,1,OLD,20207568,나는 조선사람입니다,2021-12-09,1891000,4.1,573000,43.5,30680070,236,74,45.7,3460,13,13,2021-12-21
8,8,-2,OLD,20217197,끝없음에 관하여,2021-12-16,1968500,4.3,114500,6.2,22299550,209,2,1,2361,30,33,2021-12-21
9,9,13,OLD,20191282,소설가 구보의 하루,2021-12-09,1186000,2.6,800000,207.3,25774490,195,137,236.2,3502,12,12,2021-12-21
10,10,7,OLD,20212217,라라와 크리스마스 요정,2021-12-15,1484600,3.3,662600,80.6,27975830,186,87,87.9,3186,56,60,2021-12-21
1,1,0,OLD,20183772,태일이,2021-12-01,4871500,11.9,-1559500,-24.2,908783770,865,-147,-14.5,108804,15,19,2021-12-22
2,2,0,OLD,20210600,프렌치 디스패치,2021-11-18,4356400,10.7,-784670,-15.3,923561150,449,-70,-13.5,85651,22,24,2021-12-22
3,3,1,OLD,20010264,아멜리에,2001-10-19,3662900,9.0,237430,6.9,65620960,437,57,15,7539,37,52,2021-12-22
4,4,8,OLD,20210952,스파이 캣,2021-12-09,2317000,5.7,1426000,160,45075899,425,278,189.1,5605,7,8,2021-12-22
5,5,4,OLD,20191282,소설가 구보의 하루,2021-12-09,1372410,3.4,186410,15.7,27146900,229,34,17.4,3731,16,16,2021-12-22
6,6,0,OLD,20210972,티탄,2021-12-09,2011270,4.9,-720430,-26.4,102380370,219,-69,-24,10195,33,37,2021-12-22
7,7,-2,OLD,20217246,피부를 판 남자,2021-12-16,1782940,4.4,-595560,-25,30485120,207,-82,-28.4,3287,30,33,2021-12-22
8,8,7,OLD,20212168,왼팔의복서 닉,2021-12-09,1199000,2.9,379000,46.2,9885750,200,66,49.3,1624,9,9,2021-12-22
9,9,22,OLD,20212167,포에버 퍼스트 러브,2021-12-09,1193970,2.9,1026970,615,10639350,196,170,653.8,1716,12,12,2021-12-22
10,10,-2,OLD,20217197,끝없음에 관하여,2021-12-16,1729440,4.2,-239060,-12.1,24028990,187,-22,-10.5,2548,24,28,2021-12-22
1,1,22,OLD,20218415,드라이브 마이 카,2021-12-23,18947050,30.9,18267050,2686.3,32443650,2156,2087,3024.6,3505,61,85,2021-12-23
2,2,-1,OLD,20183772,태일이,2021-12-01,6776940,11.1,1905440,39.1,915560710,1021,156,18,109825,16,25,2021-12-23
3,3,56,OLD,20210587,아네트,2021-10-27,4545000,7.4,4530000,30200,360934130,907,904,30133.3,42313,6,6,2021-12-23
4,4,-1,OLD,20010264,아멜리에,2001-10-19,5227000,8.5,1564100,42.7,70847960,488,51,11.7,8027,37,39,2021-12-23
5,5,-1,OLD,20210952,스파이 캣,2021-12-09,1758000,2.9,-559000,-24.1,46833899,351,-74,-17.4,5956,4,4,2021-12-23
6,6,-4,OLD,20210600,프렌치 디스패치,2021-11-18,2826500,4.6,-1529900,-35.1,926387650,295,-154,-34.3,85946,19,21,2021-12-23
7,7,46,OLD,20030404,러브 액츄얼리,2003-12-05,1936420,3.2,1908420,6815.8,2325481048,213,209,5225,327433,21,24,2021-12-23
8,8,4,OLD,20207582,학교 가는 길,2021-05-05,1518000,2.5,270000,21.6,266111980,210,54,34.6,34796,2,2,2021-12-23
9,9,-3,OLD,20210972,티탄,2021-12-09,1882800,3.1,-128470,-6.4,104263170,207,-12,-5.5,10402,27,30,2021-12-23
10,10,4,OLD,20212217,라라와 크리스마스 요정,2021-12-15,1199500,2.0,316000,35.8,30058830,203,61,43,3531,12,12,2021-12-23
1,1,0,OLD,20218415,드라이브 마이 카,2021-12-23,14743780,30.1,-4203270,-22.2,47187430,1539,-617,-28.6,5044,53,77,2021-12-24
2,2,0,OLD,20183772,태일이,2021-12-01,2833000,5.8,-3943940,-58.2,918393710,532,-489,-47.9,110357,10,14,2021-12-24
3,3,3,OLD,20210600,프렌치 디스패치,2021-11-18,4556170,9.3,1729670,61.2,930943820,448,153,51.9,86394,22,24,2021-12-24
4,4,0,OLD,20010264,아멜리에,2001-10-19,4068500,8.3,-1158500,-22.2,74916460,381,-107,-21.9,8408,31,34,2021-12-24
