movieNm,movieCd,openDt,salesAcc,audiAcc,scrnCnt,showTm,typeNm,nationNm,genreNm,director,actor1,actor2,showTypeGroupNm,showTypeNm,audits,commercial,first_until_weekday_audiAcc,first_until_weekday_salesAcc,1_weeks_audiAcc,1_weeks_salesAcc,2_weeks_audiAcc,2_weeks_salesAcc,3_weeks_audiAcc,3_weeks_salesAcc,4_weeks_audiAcc,4_weeks_salesAcc,5_weeks_audiAcc,5_weeks_salesAcc,6_weeks_audiAcc,6_weeks_salesAcc,7_weeks_audiAcc,7_weeks_salesAcc,8_weeks_audiAcc,8_weeks_salesAcc
아이,20209627,2021-02-10,289060650,35794,4580,112.0,장편,한국,드라마,김현탁,김향기, 류현경,"2D, 2D","디지털, 디지털 가치봄",15세이상관람가,0,24358.0,204909400.0,29027.0,243154250.0,35794.0,289060650.0,35794.0,289060650.0,35794.0,289060650.0,35794.0,289060650.0,35794.0,289060650.0,35794.0,289060650.0,35794.0,289060650.0
아이 스틸 빌리브,20211932,2022-01-19,3007000,310,2,116.0,장편,미국,드라마,앤드류 어윈,브릿 로버트슨,,2D,디지털,전체관람가,1,,,310.0,3007000.0,310.0,3007000.0,310.0,3007000.0,310.0,3007000.0,310.0,3007000.0,310.0,3007000.0,310.0,3007000.0,310.0,3007000.0
아이 씨 유,20215056,2021-03-11,76511790,8323,511,97.0,장편,영국,스릴러,아담 랜달,헬렌 헌트, 존 테네이,2D,디지털,15세이상관람가,1,6985.0,65005110.0,8323.0,76511790.0,8323.0,76511790.0,8323.0,76511790.0,8323.0,76511790.0,8323.0,76511790.0,8323.0,76511790.0,8323.0,76511790.0,8323.0,76511790.0
아이 엠 러브,20110027,2011-01-20,351808561,44753,101,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
아이 엠 마더,20198844,2019-04-11,752444800,91358,1420,,,,,,,,,,,0,52093.0,443460000.0,62626.0,524665900.0,91358.0,752444800.0,91358.0,752444800.0,91358.0,752444800.0,91358.0,752444800.0,91358.0,752444800.0,91358.0,752444800.0,91358.0,752444800.0
아이 엠 어 히어로,20169122,2016-09-21,1762702800,206938,2037,,,,,,,,,,,1,149031.0,1289538400.0,174156.0,1490380600.0,206938.0,1762702800.0,206938.0,1762702800.0,206938.0,1762702800.0,206938.0,1762702800.0,206938.0,1762702800.0,206938.0,1762702800.0,206938.0,1762702800.0
아이 엠 우먼,20198056,2021-01-14,186954270,22918,3042,116.0,장편,호주,드라마,문은주,틸다 코브햄-하비, 다니엘 맥도널드,2D,디지털,15세이상관람가,1,14215.0,125066570.0,16709.0,146580740.0,19115.0,167331170.0,22918.0,186954270.0,22918.0,186954270.0,22918.0,186954270.0,22918.0,186954270.0,22918.0,186954270.0,22918.0,186954270.0
아이 캔 스피크,20174142,2017-09-21,25444455686,3264836,23914,,,,,,,,,,,0,726329.0,5868212060.0,1027537.0,7858943360.0,2202873.0,17143532364.0,3028099.0,23733804086.0,3185093.0,24911856786.0,3247155.0,25326747586.0,3264836.0,25444455686.0,3264836.0,25444455686.0,3264836.0,25444455686.0
아이 캔 온리 이매진,20184842,2018-06-21,228396040,28932,392,110.0,장편,미국,드라마,앤드류 어윈,J. 마이클 핀리, 데니스 퀘이드,2D,디지털,12세이상관람가,1,,,,,,,,,,,,,,,,,,
아이 필 프리티,20185081,2018-06-06,2065871500,233265,3412,,,,,,,,,,,0,106454.0,958567500.0,132512.0,1170363200.0,187847.0,1665797100.0,220389.0,1955794200.0,233265.0,2065871500.0,233265.0,2065871500.0,233265.0,2065871500.0,233265.0,2065871500.0,233265.0,2065871500.0
아이돌 마스터 무비 : 빛의 저편으로!,20155740,2015-11-19,79275000,10705,216,,,,,,,,,,,1,10705.0,79275000.0,10705.0,79275000.0,10705.0,79275000.0,10705.0,79275000.0,10705.0,79275000.0,10705.0,79275000.0,10705.0,79275000.0,10705.0,79275000.0,10705.0,79275000.0
아이들은 즐겁다,20217218,2021-05-05,139689930,16881,364,108.0,장편,한국,드라마,이지원,이경훈, 박예찬,2D,디지털,전체관람가,1,16881.0,139689930.0,16881.0,139689930.0,16881.0,139689930.0,16881.0,139689930.0,16881.0,139689930.0,16881.0,139689930.0,16881.0,139689930.0,16881.0,139689930.0,16881.0,139689930.0
아이리시맨,20198942,2019-11-20,149600740,16900,370,,,,,,,,,,,1,15127.0,135386360.0,16900.0,149600740.0,16900.0,149600740.0,16900.0,149600740.0,16900.0,149600740.0,16900.0,149600740.0,16900.0,149600740.0,16900.0,149600740.0,16900.0,149600740.0
아이스 로드,20218567,2021-07-21,251148410,26210,2339,109.0,장편,미국,스릴러,조나단 헨스라이,리암 니슨, 로렌스 피쉬번,2D,디지털,12세이상관람가,0,21273.0,205768040.0,26210.0,251148410.0,26210.0,251148410.0,26210.0,251148410.0,26210.0,251148410.0,26210.0,251148410.0,26210.0,251148410.0,26210.0,251148410.0,26210.0,251148410.0
아이스 에이지: 지구 대충돌,20161286,2016-07-20,4049289100,547390,6234,,,,,,,,,,,0,243025.0,1888164200.0,314954.0,2387104300.0,527895.0,3915737900.0,547390.0,4049289100.0,547390.0,4049289100.0,547390.0,4049289100.0,547390.0,4049289100.0,547390.0,4049289100.0,547390.0,4049289100.0
아이언 크로스: 노르망디 상륙작전,20225795,2022-07-21,5047000,1005,50,114.0,장편,미국,전쟁,티노 스트럭맨,티노 스트럭맨, 올리비에 그루너,2D,디지털,15세이상관람가,0,,,1005.0,5047000.0,1005.0,5047000.0,1005.0,5047000.0,1005.0,5047000.0,1005.0,5047000.0,1005.0,5047000.0,1005.0,5047000.0,1005.0,5047000.0
아이엠 티라노,20247473,2024-03-01,380985500,45256,1233,77.0,장편,중국,애니메이션,,,,2D,디지털,전체관람가,0,35735.0,299805800.0,38090.0,316383300.0,45256.0,380985500.0,45256.0,380985500.0,45256.0,380985500.0,45256.0,380985500.0,45256.0,380985500.0,45256.0,380985500.0,45256.0,380985500.0
아이엠스타 뮤직어워드,20168721,2016-09-14,417672800,61382,1336,,,,,,,,,,,0,61382.0,417672800.0,61382.0,417672800.0,61382.0,417672800.0,61382.0,417672800.0,61382.0,417672800.0,61382.0,417672800.0,61382.0,417672800.0,61382.0,417672800.0,61382.0,417672800.0
아이유 콘서트 : 더 골든 아워,20233743,2023-09-13,1984174500,84869,458,170.0,장편,한국,공연,,이지은,,"2D, IMAX","디지털, IMAX",전체관람가,0,44525.0,1048085000.0,52155.0,1226826500.0,57307.0,1347387500.0,57307.0,1347387500.0,77033.0,1799400000.0,84869.0,1984174500.0,84869.0,1984174500.0,84869.0,1984174500.0,84869.0,1984174500.0
아이즈 온 미 : 더 무비,20198890,2020-06-10,506274000,39228,1367,104.0,장편,한국,공연,박재석,권은비, 미야와키 사쿠라,"2D, 4D, ScreenX","디지털, 4D, ScreenX",전체관람가,0,30751.0,396269000.0,32701.0,421544500.0,39228.0,506274000.0,39228.0,506274000.0,39228.0,506274000.0,39228.0,506274000.0,39228.0,506274000.0,39228.0,506274000.0,39228.0,506274000.0
아이카,20216686,2021-03-25,9293500,995,35,113.0,장편,기타,드라마,,,,2D,디지털,12세이상관람가,1,,,995.0,9293500.0,995.0,9293500.0,995.0,9293500.0,995.0,9293500.0,995.0,9293500.0,995.0,9293500.0,995.0,9293500.0,995.0,9293500.0
아인보: 아마존의 전설,20226558,2022-10-26,351526079,45124,2322,84.0,장편,페루,애니메이션,리처드 클라우스,,,2D,디지털 더빙,전체관람가,0,17633.0,150199244.0,20343.0,169727644.0,33226.0,266573679.0,41500.0,326820579.0,45124.0,351526079.0,45124.0,351526079.0,45124.0,351526079.0,45124.0,351526079.0,45124.0,351526079.0
아일라,20184689,2018-06-21,247974700,31622,2141,,,,,,,,,,,1,23712.0,189865600.0,31622.0,247974700.0,31622.0,247974700.0,31622.0,247974700.0,31622.0,247974700.0,31622.0,247974700.0,31622.0,247974700.0,31622.0,247974700.0,31622.0,247974700.0
아임 히어로 더 파이널,20230495,2023-03-01,5815856500,240539,2086,102.0,장편,한국,공연,오윤동,임영웅,,"2D, ScreenX","디지털, ScreenX",전체관람가,0,134620.0,3257816000.0,152974.0,3698210500.0,191739.0,4628309500.0,216330.0,5231344000.0,232380.0,5616474500.0,240539.0,5815856500.0,240539.0,5815856500.0,240539.0,5815856500.0,240539.0,5815856500.0
"아치의 노래, 정태춘",20211568,2022-05-18,253497520,26364,1451,113.0,장편,한국,다큐멘터리,고영재,정태춘, 박은옥,"2D, 2D","디지털, 디지털 영문자막",전체관람가,1,14336.0,140014420.0,17188.0,167197220.0,23861.0,229747720.0,26364.0,253497520.0,26364.0,253497520.0,26364.0,253497520.0,26364.0,253497520.0,26364.0,253497520.0,26364.0,253497520.0
아쿠아맨,20180290,2018-12-19,43997844104,5023929,29850,,,,,,,,,,,0,1250060.0,11266616798.0,2101758.0,18728237148.0,3875963.0,33936703431.0,4664310.0,40834561779.0,4962904.0,43474284204.0,5023929.0,43997844104.0,5023929.0,43997844104.0,5023929.0,43997844104.0,5023929.0,43997844104.0
아쿠아맨과 로스트 킹덤,20235735,2023-12-20,8778541594,856506,16363,123.0,장편,미국,액션,제임스 완,제이슨 모모아, 패트릭 윌슨,"2D, 4D, IMAX, ScreenX, DOLBYCINEMA","디지털, 4D, IMAX, ScreenX, DOLBYCINEMA",12세이상관람가,0,370351.0,3857679928.0,514189.0,5375826338.0,787294.0,8109747469.0,856506.0,8778541594.0,856506.0,8778541594.0,856506.0,8778541594.0,856506.0,8778541594.0,856506.0,8778541594.0,856506.0,8778541594.0
아토믹 블론드,20179491,2017-08-30,1038110092,137480,3110,,,,,,,,,,,0,114649.0,870377792.0,137480.0,1038110092.0,137480.0,1038110092.0,137480.0,1038110092.0,137480.0,1038110092.0,137480.0,1038110092.0,137480.0,1038110092.0,137480.0,1038110092.0,137480.0,1038110092.0
아틱,20198123,2019-03-27,84686810,11296,43,97.0,장편,아이슬란드,드라마,조 페나,매즈 미켈슨, 마리아 셀마 사라도티르,2D,디지털,12세이상관람가,1,,,,,,,,,,,,,,,,,,
아픈 만큼 사랑한다,20198043,2019-04-03,38289800,4609,115,,,,,,,,,,,1,,,4609.0,38289800.0,4609.0,38289800.0,4609.0,38289800.0,4609.0,38289800.0,4609.0,38289800.0,4609.0,38289800.0,4609.0,38289800.0,4609.0,38289800.0
아홉 스님,20209029,2020-05-27,120337700,19635,1351,71.0,장편,한국,드라마,윤성준,진각,,2D,디지털,전체관람가,1,9020.0,54679100.0,11439.0,69152400.0,19057.0,117600200.0,19635.0,120337700.0,19635.0,120337700.0,19635.0,120337700.0,19635.0,120337700.0,19635.0,120337700.0,19635.0,120337700.0
악녀,20162343,2017-06-08,9687309744,1200590,12975,,,,,,,,,,,0,458838.0,3785465549.0,637364.0,5124290649.0,1014907.0,8198894170.0,1169056.0,9434734844.0,1200590.0,9687309744.0,1200590.0,9687309744.0,1200590.0,9687309744.0,1200590.0,9687309744.0,1200590.0,9687309744.0
악마들,20224579,2023-07-05,779134140,77788,3958,105.0,장편,한국,액션,김재훈,장동윤, 오대환,2D,디지털,청소년관람불가,0,67881.0,681751404.0,77788.0,779134140.0,77788.0,779134140.0,77788.0,779134140.0,77788.0,779134140.0,77788.0,779134140.0,77788.0,779134140.0,77788.0,779134140.0,77788.0,779134140.0
악은 존재하지 않는다,20235838,2024-03-27,196186256,19308,678,106.0,장편,일본,드라마,하마구치 류스케,오미카 히토시, 니시카와 료,2D,디지털,12세이상관람가,1,19308.0,196186256.0,19308.0,196186256.0,19308.0,196186256.0,19308.0,196186256.0,19308.0,196186256.0,19308.0,196186256.0,19308.0,196186256.0,19308.0,196186256.0,19308.0,196186256.0
악의 연대기,20149569,2015-05-14,17350915232,2190711,14900,,,,,,,,,,,0,860266.0,6934206896.0,1122618.0,8940011796.0,1839347.0,14589509063.0,2091722.0,16566905232.0,2165757.0,17154878832.0,2190711.0,17350915232.0,2190711.0,17350915232.0,2190711.0,17350915232.0,2190711.0,17350915232.0
악인전,20188941,2019-05-15,29042344210,3352511,21776,,,,,,,,,,,0,1480292.0,13131127780.0,1784708.0,15650619420.0,2950737.0,25900361930.0,3317963.0,28748684490.0,3351453.0,29033856790.0,3352511.0,29042344210.0,3352511.0,29042344210.0,3352511.0,29042344210.0,3352511.0,29042344210.0
악질경찰,20197846,2019-03-20,2239150478,260136,7574,,,,,,,,,,,0,189602.0,1670224688.0,224859.0,1958788818.0,260136.0,2239150478.0,260136.0,2239150478.0,260136.0,2239150478.0,260136.0,2239150478.0,260136.0,2239150478.0,260136.0,2239150478.0,260136.0,2239150478.0
안나,20194384,2019-08-28,722747600,88157,2906,,,,,,,,,,,0,73250.0,600970920.0,88157.0,722747600.0,88157.0,722747600.0,88157.0,722747600.0,88157.0,722747600.0,88157.0,722747600.0,88157.0,722747600.0,88157.0,722747600.0,88157.0,722747600.0
안녕 베일리,20194541,2019-09-05,374616100,43333,876,,,,,,,,,,,0,39817.0,347250600.0,43333.0,374616100.0,43333.0,374616100.0,43333.0,374616100.0,43333.0,374616100.0,43333.0,374616100.0,43333.0,374616100.0,43333.0,374616100.0,43333.0,374616100.0
"안녕, 나의 소녀",20182046,2018-05-16,745354434,95133,1735,,,,,,,,,,,1,48835.0,385363434.0,71836.0,559482934.0,95133.0,745354434.0,95133.0,745354434.0,95133.0,745354434.0,95133.0,745354434.0,95133.0,745354434.0,95133.0,745354434.0,95133.0,745354434.0
"안녕, 티라노: 영원히, 함께",20182241,2019-08-14,1484246280,189723,4489,,,,,,,,,,,1,145124.0,1156063420.0,158921.0,1253133420.0,189723.0,1484246280.0,189723.0,1484246280.0,189723.0,1484246280.0,189723.0,1484246280.0,189723.0,1484246280.0,189723.0,1484246280.0,189723.0,1484246280.0
안녕까지 30분,20207983,2020-10-14,7788000,1007,115,114.0,장편,일본,판타지,,키타무라 타쿠미,,2D,디지털,12세이상관람가,1,,,1007.0,7788000.0,1007.0,7788000.0,1007.0,7788000.0,1007.0,7788000.0,1007.0,7788000.0,1007.0,7788000.0,1007.0,7788000.0,1007.0,7788000.0
안녕하세요,20217334,2022-05-25,229291360,30083,1809,117.0,장편,한국,드라마,차봉주,김환희, 유선,2D,디지털,12세이상관람가,0,16177.0,123435560.0,19498.0,148485860.0,19498.0,148485860.0,21316.0,158908860.0,21316.0,158908860.0,21316.0,158908860.0,21316.0,158908860.0,21316.0,158908860.0,21316.0,158908860.0
안도 타다오,20169323,2019-04-25,174669000,21186,551,,,,,,,,,,,1,7824.0,66767430.0,12276.0,101149590.0,21186.0,174669000.0,21186.0,174669000.0,21186.0,174669000.0,21186.0,174669000.0,21186.0,174669000.0,21186.0,174669000.0,21186.0,174669000.0
안시성,20176122,2018-09-19,46245873326,5426621,28870,,,,,,,,,,,0,1410564.0,12333104841.0,2897180.0,25717366691.0,4729803.0,40459586692.0,5250116.0,44861223676.0,5372929.0,45865206776.0,5422528.0,46218242826.0,5426621.0,46245873326.0,5426621.0,46245873326.0,5426621.0,46245873326.0
안테벨룸,20212741,2022-02-23,890535250,94339,7334,105.0,장편,미국,미스터리,제라드 부시,자넬 모네, 잭 휴스턴,2D,디지털,15세이상관람가,1,56033.0,529637440.0,68040.0,645753360.0,84762.0,813673510.0,90469.0,861641050.0,94339.0,890535250.0,94339.0,890535250.0,94339.0,890535250.0,94339.0,890535250.0,94339.0,890535250.0
안티고네,20204098,2020-11-19,64530100,7217,291,108.0,장편,캐나다,드라마,소피 드라스프,나에마 리치, 안토니 데스로체,2D,디지털,15세이상관람가,1,,,7217.0,64530100.0,7217.0,64530100.0,7217.0,64530100.0,7217.0,64530100.0,7217.0,64530100.0,7217.0,64530100.0,7217.0,64530100.0,7217.0,64530100.0
알라딘,20183867,2019-05-23,109041960039,12797927,87755,127.0,장편,미국,어드벤처,가이 리치,메나 마수드, 윌 스미스,"2D, 2D, 3D, 3D, 4D, 4D, IMAX, IMAX, IMAX, IMAX, DOLBYCINEMA","디지털, 디지털 더빙, 3D 디지털, 3D 더빙, 4D 더빙, 4D, IMAX, IMAX 더빙, IMAX 3D, IMAX 3D 더빙, DOLBYCINEMA","전체관람가, 전체관람가",0,874017.0,7803828760.0,1338006.0,11106814880.0,2429575.0,20286149582.0,4215806.0,35580744139.0,5726243.0,48788746769.0,7248794.0,61575031219.0,8535623.0,72766220769.0,9464311.0,80623406949.0,10382200.0,88513117979.0
알리바이 닷 컴,20182748,2018-11-07,58688000,6334,20,,,,,,,,,,,0,,,6334.0,58688000.0,6334.0,58688000.0,6334.0,58688000.0,6334.0,58688000.0,6334.0,58688000.0,6334.0,58688000.0,6334.0,58688000.0,6334.0,58688000.0
알리타: 배틀 엔젤,20188282,2019-02-05,18254077957,1914981,15384,,,,,,,,,,,0,12700.0,183655000.0,1322882.0,12783675939.0,1747636.0,16811483094.0,1895429.0,18115800887.0,1914981.0,18254077957.0,1914981.0,18254077957.0,1914981.0,18254077957.0,1914981.0,18254077957.0,1914981.0,18254077957.0
암살,20148851,2015-07-22,98319477081,12686446,42640,,,,,,,,,,,0,10288.0,93921000.0,4195807.0,32931175886.0,7377430.0,57277856802.0,9329780.0,72449582479.0,10915809.0,84726007226.0,11724171.0,90978730626.0,12280658.0,95204771826.0,12530882.0,97129036981.0,12662548.0,98139426881.0
암살교실: 졸업편,20175461,2017-04-21,21189500,3772,1,,,,,,,,,,,0,,,,,,,,,,,,,3772.0,21189500.0,3772.0,21189500.0,3772.0,21189500.0
암수살인,20179189,2018-10-03,32950243348,3782251,26818,,,,,,,,,,,0,1612454.0,14294430744.0,2099803.0,18458495194.0,2969695.0,26021930476.0,3472375.0,30339611371.0,3743383.0,32653715448.0,3782251.0,32950243348.0,3782251.0,32950243348.0,3782251.0,32950243348.0,3782251.0,32950243348.0
암전,20188404,2019-08-15,878446855,99130,2434,,,,,,,,,,,0,85378.0,761578175.0,99130.0,878446855.0,99130.0,878446855.0,99130.0,878446855.0,99130.0,878446855.0,99130.0,878446855.0,99130.0,878446855.0,99130.0,878446855.0,99130.0,878446855.0
압꾸정,20205106,2022-11-30,5706073161,605496,14222,111.0,장편,한국,코미디,임진순,마동석, 정경호,2D,디지털,12세이상관람가,0,364514.0,3463816170.0,413229.0,3913527523.0,585969.0,5549187995.0,603978.0,5695797161.0,605496.0,5706073161.0,605496.0,5706073161.0,605496.0,5706073161.0,605496.0,5706073161.0,605496.0,5706073161.0
애나벨 : 인형의 주인,20161081,2017-08-10,15350134964,1912205,11086,,,,,,,,,,,0,934774.0,7551340798.0,1444269.0,11531701998.0,1824175.0,14620250664.0,1912205.0,15350134964.0,1912205.0,15350134964.0,1912205.0,15350134964.0,1912205.0,15350134964.0,1912205.0,15350134964.0,1912205.0,15350134964.0
애나벨 집으로,20199951,2019-06-26,3906858030,471266,7032,,,,,,,,,,,0,291328.0,2439165690.0,324987.0,2721254370.0,418102.0,3469347430.0,466007.0,3867276850.0,471266.0,3906858030.0,471266.0,3906858030.0,471266.0,3906858030.0,471266.0,3906858030.0,471266.0,3906858030.0
애니멀 크래커,20201287,2020-08-05,1008507640,126993,4778,94.0,장편,미국,애니메이션,토니 밴크로프트,존 크래신스키, 에밀리 블런트,"2D, 2D","디지털, 디지털 더빙",전체관람가,1,77021.0,612723330.0,92185.0,724020410.0,126993.0,1008507640.0,126993.0,1008507640.0,126993.0,1008507640.0,126993.0,1008507640.0,126993.0,1008507640.0,126993.0,1008507640.0,126993.0,1008507640.0
애드 아스트라,20192982,2019-09-19,4429191560,502889,8346,,,,,,,,,,,0,352932.0,3209505700.0,428548.0,3796779780.0,502889.0,4429191560.0,502889.0,4429191560.0,502889.0,4429191560.0,502889.0,4429191560.0,502889.0,4429191560.0,502889.0,4429191560.0,502889.0,4429191560.0
애비규환,20204432,2020-11-12,176370990,19288,2450,107.0,장편,한국,드라마,최하나,정수정, 장혜진,2D,디지털,12세이상관람가,1,16154.0,148575910.0,19288.0,176370990.0,19288.0,176370990.0,19288.0,176370990.0,19288.0,176370990.0,19288.0,176370990.0,19288.0,176370990.0,19288.0,176370990.0,19288.0,176370990.0
애스터로이드 시티,20231781,2023-06-28,335842630,34076,1287,105.0,장편,미국,드라마,웨스 앤더슨,제이슨 슈왈츠먼, 스칼렛 요한슨,2D,디지털,12세이상관람가,1,,,34076.0,335842630.0,34076.0,335842630.0,34076.0,335842630.0,34076.0,335842630.0,34076.0,335842630.0,34076.0,335842630.0,34076.0,335842630.0,34076.0,335842630.0
애프터,20191604,2019-08-22,424860630,50437,1467,,,,,,,,,,,1,37839.0,328524780.0,50437.0,424860630.0,50437.0,424860630.0,50437.0,424860630.0,50437.0,424860630.0,50437.0,424860630.0,50437.0,424860630.0,50437.0,424860630.0,50437.0,424860630.0
애프터 양,20224468,2022-06-01,319618320,32739,1412,95.0,장편,미국,드라마,코고나다,콜린 파렐,,2D,디지털,전체관람가,1,12717.0,130413470.0,16547.0,170074390.0,23215.0,233117720.0,25629.0,256705320.0,32739.0,319618320.0,32739.0,319618320.0,32739.0,319618320.0,32739.0,319618320.0,32739.0,319618320.0
애프터 웨딩 인 뉴욕 ,20206865,2020-04-23,74984320,9023,880,,,,,,,,,,,1,6794.0,57519880.0,9023.0,74984320.0,9023.0,74984320.0,9023.0,74984320.0,9023.0,74984320.0,9023.0,74984320.0,9023.0,74984320.0,9023.0,74984320.0,9023.0,74984320.0
애프터: 관계의 함정,20210662,2021-10-27,143475570,15948,2298,98.0,장편,미국,멜로/로맨스,캐스틸 랜던,조세핀 랭포드, 히어로 파인즈 티핀,2D,디지털,15세이상관람가,0,13593.0,120723990.0,15948.0,143475570.0,15948.0,143475570.0,15948.0,143475570.0,15948.0,143475570.0,15948.0,143475570.0,15948.0,143475570.0,15948.0,143475570.0,15948.0,143475570.0
애프터: 그 후,20202502,2020-10-07,267011730,31683,2931,105.0,장편,미국,멜로/로맨스,로저 컴블,히어로 파인즈 티핀, 조세핀 랭포드,2D,디지털,15세이상관람가,0,25547.0,216647010.0,29237.0,246766410.0,31683.0,267011730.0,31683.0,267011730.0,31683.0,267011730.0,31683.0,267011730.0,31683.0,267011730.0,31683.0,267011730.0,31683.0,267011730.0
애프터: 에버 해피,20226568,2022-09-21,34590600,4221,242,95.0,장편,미국,멜로/로맨스,캐스틸 랜던,조세핀 랭포드, 히어로 파인즈 티핀,2D,디지털,15세이상관람가,0,,,4221.0,34590600.0,4221.0,34590600.0,4221.0,34590600.0,4221.0,34590600.0,4221.0,34590600.0,4221.0,34590600.0,4221.0,34590600.0,4221.0,34590600.0
