rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
9,9,2,OLD,20141702,위로공단,2015-08-13,1778000,1.1,398000,28.8,64815800,228,31,15.7,8592,15,16,2015-08-29
10,10,0,NEW,19628012,007 살인번호, ,419000,0.3,419000,100,16193000,218,218,100,8058,1,3,2015-08-29
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,102249000,70.9,-11610878,-10.2,433753989,12947,-1531,-10.6,56471,233,483,2015-08-30
2,2,0,OLD,20158062,숀더쉽,2015-08-13,4817000,3.3,-1433600,-22.9,624947500,702,-277,-28.3,89177,22,26,2015-08-30
3,3,0,OLD,20156281,성실한 나라의 앨리스,2015-08-13,5513500,3.8,-1337000,-19.5,320962200,655,-147,-18.3,39903,31,64,2015-08-30
4,4,2,OLD,20152801,원 와일드 모먼트,2015-08-27,4334500,3.0,27500,0.6,29775000,533,0,0,3879,36,69,2015-08-30
5,5,-1,OLD,20152962,나의 어머니,2015-08-20,3454500,2.4,-1489000,-30.1,51486651,442,-180,-28.9,6866,25,34,2015-08-30
6,6,-1,OLD,20151962,블러바드,2015-08-13,3539100,2.5,-1084900,-23.5,75420800,415,-136,-24.7,9328,22,27,2015-08-30
7,7,2,OLD,20141702,위로공단,2015-08-13,2790000,1.9,1012000,56.9,67605800,364,136,59.6,8956,16,18,2015-08-30
8,8,-1,OLD,20152279,마리 이야기: 손끝의 기적,2015-08-20,2363600,1.6,-80000,-3.3,49584000,350,-4,-1.1,7239,20,27,2015-08-30
9,9,8,OLD,20151901,디올 앤 아이,2015-08-06,1720400,1.2,735400,74.7,73174700,208,91,77.8,8914,7,8,2015-08-30
10,10,1,OLD,20140241,고녀석 맛나겠다2 : 함께라서 행복해,2015-07-29,1020200,0.7,-182300,-15.2,373198000,158,-31,-16.4,53590,4,14,2015-08-30
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,52479500,64.9,-49769500,-48.7,486233489,7203,-5744,-44.4,63674,229,537,2015-08-31
2,2,0,NEW,20153521,이민자,2015-09-03,3468000,4.3,3468000,100,14947100,578,578,100,1860,2,2,2015-08-31
3,3,1,OLD,20152801,원 와일드 모먼트,2015-08-27,2934000,3.6,-1400500,-32.3,32709000,397,-136,-25.5,4276,39,76,2015-08-31
4,3,4,OLD,20141702,위로공단,2015-08-13,3058000,3.8,268000,9.6,70663800,397,33,9.1,9353,18,23,2015-08-31
5,5,0,OLD,20152962,나의 어머니,2015-08-20,2333000,2.9,-1121500,-32.5,53819651,331,-111,-25.1,7197,21,31,2015-08-31
6,6,-3,OLD,20156281,성실한 나라의 앨리스,2015-08-13,2504000,3.1,-3009500,-54.6,323466200,328,-327,-49.9,40231,32,50,2015-08-31
7,7,-1,OLD,20151962,블러바드,2015-08-13,1924000,2.4,-1615100,-45.6,77344800,253,-162,-39,9581,19,28,2015-08-31
8,8,0,NEW,20101391,상록수,1961-09-20,476000,0.6,476000,100,3612000,238,238,100,1796,1,3,2015-08-31
9,9,-7,OLD,20158062,숀더쉽,2015-08-13,1857000,2.3,-2960000,-61.4,626804500,223,-479,-68.2,89400,8,9,2015-08-31
10,10,-2,OLD,20152279,마리 이야기: 손끝의 기적,2015-08-20,1408700,1.7,-954900,-40.4,50992700,215,-135,-38.6,7454,12,18,2015-08-31
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,44790200,52.6,-7689300,-14.7,531023689,6196,-1007,-14,69870,232,538,2015-09-01
2,2,4,OLD,20156281,성실한 나라의 앨리스,2015-08-13,6742900,7.9,4238900,169.3,330209100,1005,677,206.4,41236,53,66,2015-09-01
3,3,8,OLD,20153311,기적의 피아노,2015-09-03,4736000,5.6,3072000,184.6,21583000,592,384,184.6,2645,18,18,2015-09-01
4,4,0,NEW,20124547,달콤한 인생, ,1161000,1.4,1161000,100,2995000,578,578,100,1283,1,3,2015-09-01
5,5,0,NEW,20151623,앙: 단팥 인생 이야기,2015-09-10,3024000,3.5,3024000,100,9068000,432,432,100,1284,1,1,2015-09-01
6,6,0,NEW,20152044,러브앤서울 복숭아마을 도색소동기,2015-07-27,2175000,2.6,2175000,100,3847000,408,408,100,744,20,20,2015-09-01
7,7,-4,OLD,20152801,원 와일드 모먼트,2015-08-27,2386500,2.8,-547500,-18.7,35095500,336,-61,-15.4,4612,35,63,2015-09-01
8,8,1,OLD,20158062,숀더쉽,2015-08-13,2474000,2.9,617000,33.2,629278500,322,99,44.4,89722,10,10,2015-09-01
9,9,-4,OLD,20152962,나의 어머니,2015-08-20,2186000,2.6,-147000,-6.3,56005651,306,-25,-7.6,7503,23,35,2015-09-01
10,10,0,NEW,20140190,사랑이 이긴다,2015-09-10,1697000,2.0,1697000,100,4356000,230,230,100,642,2,2,2015-09-01
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,51955300,64.5,7165100,16,582978989,7084,888,14.3,76954,231,532,2015-09-02
2,2,2,OLD,20124547,달콤한 인생, ,996000,1.2,-165000,-14.2,3991000,493,-85,-14.7,1776,1,3,2015-09-02
3,3,-1,OLD,20156281,성실한 나라의 앨리스,2015-08-13,3200900,4.0,-3542000,-52.5,333410000,443,-562,-55.9,41679,36,54,2015-09-02
4,4,4,OLD,20158062,숀더쉽,2015-08-13,2569000,3.2,95000,3.8,631847500,397,75,23.3,90119,10,13,2015-09-02
5,5,2,OLD,20152801,원 와일드 모먼트,2015-08-27,2616500,3.2,230000,9.6,37712000,361,25,7.4,4973,37,73,2015-09-02
6,6,3,OLD,20152962,나의 어머니,2015-08-20,2281000,2.8,95000,4.3,58286651,318,12,3.9,7821,27,36,2015-09-02
7,7,4,OLD,20151962,블러바드,2015-08-13,2212500,2.7,721000,48.3,81048800,302,93,44.5,10092,20,29,2015-09-02
8,8,6,OLD,20152279,마리 이야기: 손끝의 기적,2015-08-20,1351400,1.7,336400,33.1,53359100,215,60,38.7,7824,16,22,2015-09-02
9,9,0,NEW,20157781,우먼 인 블랙: 죽음의 천사,2015-09-10,1712000,2.1,1712000,100,2280600,214,214,100,311,1,1,2015-09-02
10,10,13,OLD,20152372,아마조니아,2015-08-05,1043000,1.3,567000,119.1,168470200,213,136,176.6,23542,3,3,2015-09-02
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,19409500,35.1,-32545800,-62.6,602388489,2689,-4395,-62,79643,68,138,2015-09-03
2,2,20,OLD,20153521,이민자,2015-09-03,6122300,11.1,5488800,866.4,21702900,825,760,1169.2,2750,34,64,2015-09-03
3,3,0,NEW,20153311,기적의 피아노,2015-09-03,3682000,6.7,3682000,100,25265000,536,536,100,3181,70,109,2015-09-03
4,4,0,NEW,20154241,고양이 살인사건,2015-09-03,2292000,4.1,2292000,100,2292000,472,472,100,472,20,20,2015-09-03
5,5,-3,OLD,20124547,달콤한 인생, ,723000,1.3,-273000,-27.4,4714000,359,-134,-27.2,2135,1,3,2015-09-03
6,6,0,NEW,20152582,침묵의 시선,2015-09-03,2015500,3.6,2015500,100,6629500,267,267,100,831,30,41,2015-09-03
7,7,0,NEW,20108884,삼손과 데릴라,1974-12-21,516000,0.9,516000,100,17986318,258,258,100,10166,1,3,2015-09-03
8,8,0,NEW,20151623,앙: 단팥 인생 이야기,2015-09-10,1542000,2.8,1542000,100,10610000,257,257,100,1541,1,1,2015-09-03
9,9,0,NEW,20141610,영도,2015-09-10,1785000,3.2,1785000,100,1785000,255,255,100,255,1,1,2015-09-03
10,10,0,NEW,20154161,노블,2015-10-01,1744000,3.2,1744000,100,1744000,218,218,100,218,1,1,2015-09-03
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,24120800,40.8,4711300,24.3,626509289,3051,362,13.5,82694,63,141,2015-09-04
2,2,0,OLD,20153521,이민자,2015-09-03,7174600,12.1,1052300,17.2,28877500,893,68,8.2,3643,36,66,2015-09-04
3,3,3,OLD,20152582,침묵의 시선,2015-09-03,4509000,7.6,2493500,123.7,11138500,528,261,97.8,1359,31,42,2015-09-04
4,4,-1,OLD,20153311,기적의 피아노,2015-09-03,3224400,5.5,-457600,-12.4,28489400,423,-113,-21.1,3604,62,97,2015-09-04
5,5,4,OLD,20141610,영도,2015-09-10,3750000,6.3,1965000,110.1,5535000,375,120,47.1,630,1,1,2015-09-04
6,6,6,OLD,20158062,숀더쉽,2015-08-13,1819500,3.1,867500,91.1,634619000,277,100,56.5,90573,6,7,2015-09-04
7,7,6,OLD,20158951,순교,2015-08-13,1767000,3.0,459000,35.1,27236000,249,83,50,4040,4,8,2015-09-04
8,8,-1,OLD,20108884,삼손과 데릴라,1974-12-21,432000,0.7,-84000,-16.3,18418318,216,-42,-16.3,10382,1,3,2015-09-04
9,9,-5,OLD,20154241,고양이 살인사건,2015-09-03,1065000,1.8,-1227000,-53.5,3357000,213,-259,-54.9,685,5,5,2015-09-04
10,10,0,NEW,20153761,미스터 하이네켄,2015-09-17,1494000,2.5,1494000,100,1494000,166,166,100,166,1,1,2015-09-04
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,42630000,47.3,18509200,76.7,669139289,5249,2198,72,87943,62,146,2015-09-05
2,2,0,OLD,20153521,이민자,2015-09-03,12637500,14.0,5462900,76.1,41515000,1525,632,70.8,5168,36,68,2015-09-05
3,3,1,OLD,20153311,기적의 피아노,2015-09-03,7645200,8.5,4420800,137.1,36134600,1013,590,139.5,4617,74,117,2015-09-05
4,4,-1,OLD,20152582,침묵의 시선,2015-09-03,4076000,4.5,-433000,-9.6,15214500,489,-39,-7.4,1848,31,43,2015-09-05
5,5,6,OLD,20156281,성실한 나라의 앨리스,2015-08-13,2027000,2.2,937500,86,337194000,292,132,82.5,42232,20,25,2015-09-05
6,6,6,OLD,20152962,나의 어머니,2015-08-20,2243000,2.5,1131000,101.7,62594651,271,141,108.5,8339,10,13,2015-09-05
7,7,2,OLD,20154241,고양이 살인사건,2015-09-03,1065000,1.2,0,0,4422000,213,0,0,898,5,5,2015-09-05
8,8,13,OLD,20140241,고녀석 맛나겠다2 : 함께라서 행복해,2015-07-29,1107700,1.2,857700,343.1,375210700,210,164,356.5,53968,4,15,2015-09-05
9,9,6,OLD,19548004,해저 2만리, ,354000,0.4,153000,76.1,13670000,184,79,75.2,6710,1,3,2015-09-05
10,10,-3,OLD,20158951,순교,2015-08-13,1594000,1.8,-173000,-9.8,28830000,182,-67,-26.9,4222,5,8,2015-09-05
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,35669800,46.4,-6960200,-16.3,704809089,4441,-808,-15.4,92384,60,138,2015-09-06
2,2,0,OLD,20153521,이민자,2015-09-03,11954400,15.6,-683100,-5.4,53469400,1455,-70,-4.6,6623,34,66,2015-09-06
3,3,0,OLD,20153311,기적의 피아노,2015-09-03,7098200,9.2,-547000,-7.2,43232800,930,-83,-8.2,5547,72,113,2015-09-06
4,4,0,OLD,20152582,침묵의 시선,2015-09-03,4075000,5.3,-1000,0,19289500,507,18,3.7,2355,31,41,2015-09-06
5,5,2,OLD,20154241,고양이 살인사건,2015-09-03,1065000,1.4,0,0,5487000,213,0,0,1111,5,5,2015-09-06
6,6,4,OLD,20158951,순교,2015-08-13,1704700,2.2,110700,6.9,30534700,205,23,12.6,4427,3,5,2015-09-06
7,7,0,NEW,19618028,노다지, ,382000,0.5,382000,100,4654000,191,191,100,2322,1,4,2015-09-06
8,8,0,NEW,20149384,청일전쟁과 여걸 민비, ,378000,0.5,378000,100,1334000,189,189,100,667,1,3,2015-09-06
9,9,-4,OLD,20156281,성실한 나라의 앨리스,2015-08-13,1325000,1.7,-702000,-34.6,338519000,180,-112,-38.4,42412,21,26,2015-09-06
10,10,0,NEW,20113491,세 번째 사랑,2012-01-12,497000,0.6,497000,100,83056000,163,163,100,10619,1,3,2015-09-06
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,12777400,26.3,-22892400,-64.2,717586489,1742,-2699,-60.8,94126,62,140,2015-09-07
2,2,0,NEW,20153981,칼릴 지브란의 예언자,2015-09-10,12250000,25.3,12250000,100,13258000,1640,1640,100,1766,8,8,2015-09-07
3,3,-1,OLD,20153521,이민자,2015-09-03,6141500,12.7,-5812900,-48.6,59610900,828,-627,-43.1,7451,31,65,2015-09-07
4,4,0,NEW,20140190,사랑이 이긴다,2015-09-10,3040000,6.3,3040000,100,7396000,380,380,100,1022,2,2,2015-09-07
5,5,-2,OLD,20153311,기적의 피아노,2015-09-03,1970000,4.1,-5128200,-72.2,45202800,296,-634,-68.2,5843,54,78,2015-09-07
6,6,-2,OLD,20152582,침묵의 시선,2015-09-03,1636500,3.4,-2438500,-59.8,20926000,221,-286,-56.4,2576,28,36,2015-09-07
7,7,-2,OLD,20154241,고양이 살인사건,2015-09-03,1065000,2.2,0,0,6552000,213,0,0,1324,5,5,2015-09-07
8,8,0,NEW,19518015,욕망이라는 이름의 전차, ,310000,0.6,310000,100,18698500,159,159,100,8247,1,3,2015-09-07
9,9,1,OLD,20113491,세 번째 사랑,2012-01-12,468000,1.0,-29000,-5.8,83524000,156,-7,-4.3,10775,1,3,2015-09-07
10,10,7,OLD,20141702,위로공단,2015-08-13,1183000,2.4,428000,56.7,77587800,149,51,52,10262,10,14,2015-09-07
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,13009300,24.5,231900,1.8,730595789,1802,60,3.4,95928,62,131,2015-09-08
2,2,1,OLD,20153521,이민자,2015-09-03,7624500,14.3,1483000,24.1,67235400,998,170,20.5,8449,36,69,2015-09-08
3,3,1,OLD,20140190,사랑이 이긴다,2015-09-10,4176000,7.9,1136000,37.4,11572000,522,142,37.4,1544,4,4,2015-09-08
4,4,0,NEW,20135264,돼지 같은 여자,2015-09-10,3105000,5.8,3105000,100,3969000,345,345,100,453,2,2,2015-09-08
5,5,0,OLD,20153311,기적의 피아노,2015-09-03,2050000,3.9,80000,4.1,47252800,285,-11,-3.7,6128,60,88,2015-09-08
6,6,12,OLD,20156281,성실한 나라의 앨리스,2015-08-13,1707000,3.2,1117000,189.3,340816000,276,191,224.7,42773,19,27,2015-09-08
7,7,7,OLD,20154161,노블,2015-10-01,2313000,4.4,1457000,170.2,4913000,257,150,140.2,582,1,1,2015-09-08
8,8,-2,OLD,20152582,침묵의 시선,2015-09-03,1624000,3.1,-12500,-0.8,22550000,232,11,5,2808,31,40,2015-09-08
9,9,-2,OLD,20154241,고양이 살인사건,2015-09-03,1065000,2.0,0,0,7617000,213,0,0,1537,5,5,2015-09-08
10,10,0,NEW,20152223,위시 아이 워즈 히어,2015-09-10,1560000,2.9,1560000,100,2888000,195,195,100,361,1,1,2015-09-08
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,15899700,25.5,2890400,22.2,746495489,2203,401,22.3,98131,68,150,2015-09-09
2,2,1,OLD,20140190,사랑이 이긴다,2015-09-10,13411000,21.5,9235000,221.1,24983000,1712,1190,228,3256,12,12,2015-09-09
3,3,-1,OLD,20153521,이민자,2015-09-03,7419500,11.9,-205000,-2.7,74654900,1019,21,2.1,9468,36,71,2015-09-09
4,4,0,NEW,20153761,미스터 하이네켄,2015-09-17,3752000,6.0,3752000,100,5246000,469,469,100,635,2,2,2015-09-09
5,5,15,OLD,20141702,위로공단,2015-08-13,1960000,3.1,1106000,129.5,80401800,291,180,162.2,10664,8,12,2015-09-09
6,6,-1,OLD,20153311,기적의 피아노,2015-09-03,1823000,2.9,-227000,-11.1,49075800,262,-23,-8.1,6390,59,85,2015-09-09
7,7,-3,OLD,20135264,돼지 같은 여자,2015-09-10,1400000,2.2,-1705000,-54.9,5369000,260,-85,-24.6,713,2,2,2015-09-09
8,8,25,OLD,20152279,마리 이야기: 손끝의 기적,2015-08-20,1164000,1.9,998000,601.2,56932500,258,232,892.3,8448,8,9,2015-09-09
9,9,-1,OLD,20152582,침묵의 시선,2015-09-03,1784000,2.9,160000,9.9,24334000,253,21,9.1,3061,31,38,2015-09-09
10,10,-1,OLD,20154241,고양이 살인사건,2015-09-03,1065000,1.7,0,0,8682000,213,0,0,1750,5,5,2015-09-09
1,1,1,OLD,20140190,사랑이 이긴다,2015-09-10,20654000,20.7,7243000,54,45637000,2733,1021,59.6,5989,48,77,2015-09-10
2,2,10,OLD,20151623,앙: 단팥 인생 이야기,2015-09-10,11032500,11.1,9646500,696,25502200,1421,1267,822.7,3386,39,66,2015-09-10
3,3,-2,OLD,20155874,미라클 벨리에,2015-08-27,9775500,9.8,-6124200,-38.5,756270989,1363,-840,-38.1,99494,48,89,2015-09-10
4,4,0,NEW,20157781,우먼 인 블랙: 죽음의 천사,2015-09-10,9185500,9.2,9185500,100,12600100,1238,1238,100,1675,138,254,2015-09-10
5,5,-1,OLD,20153761,미스터 하이네켄,2015-09-17,9675000,9.7,5923000,157.9,14921000,1075,606,129.2,1710,6,6,2015-09-10
6,6,1,OLD,20135264,돼지 같은 여자,2015-09-10,7464500,7.5,6064500,433.2,12833500,1068,808,310.8,1781,91,189,2015-09-10
7,7,0,NEW,20153037,라이즈 오브 더 레전드: 황비홍,2015-09-10,5823000,5.8,5823000,100,7182000,840,840,100,991,51,86,2015-09-10
8,8,0,NEW,20152482,도쿄아포칼립스: 최후의 결전,2015-09-10,2590000,2.6,2590000,100,2590000,519,519,100,519,20,20,2015-09-10
9,8,-5,OLD,20153521,이민자,2015-09-03,3807900,3.8,-3611600,-48.7,78462800,519,-500,-49.1,9987,27,32,2015-09-10
10,10,1,OLD,20158951,순교,2015-08-13,3235000,3.2,1772700,121.2,37658000,437,247,130,5368,7,13,2015-09-10
1,1,2,OLD,20155874,미라클 벨리에,2015-08-27,13089900,15.3,3314400,33.9,769360889,1711,348,25.5,101205,52,90,2015-09-11
2,2,0,OLD,20151623,앙: 단팥 인생 이야기,2015-09-10,11830400,13.8,797900,7.2,37332600,1470,49,3.4,4856,38,62,2015-09-11
3,3,1,OLD,20157781,우먼 인 블랙: 죽음의 천사,2015-09-10,11205700,13.1,2020200,22,23805800,1431,193,15.6,3106,141,256,2015-09-11
4,4,2,OLD,20135264,돼지 같은 여자,2015-09-10,8593700,10.0,1129200,15.1,21427200,1234,166,15.5,3015,87,191,2015-09-11
5,5,-4,OLD,20140190,사랑이 이긴다,2015-09-10,7862500,9.2,-12791500,-61.9,53499500,1027,-1706,-62.4,7016,38,68,2015-09-11
6,6,1,OLD,20153037,라이즈 오브 더 레전드: 황비홍,2015-09-10,7214500,8.4,1391500,23.9,14396500,917,77,9.2,1908,51,87,2015-09-11
7,7,0,NEW,19628021,하타리, ,1181000,1.4,1181000,100,1181000,588,588,100,588,1,4,2015-09-11
8,8,0,OLD,20153521,이민자,2015-09-03,3518000,4.1,-289900,-7.6,81980800,467,-52,-10,10454,26,32,2015-09-11
9,9,1,OLD,20158951,순교,2015-08-13,3631500,4.2,396500,12.3,41289500,449,12,2.7,5817,7,16,2015-09-11
10,10,0,NEW,20113634,덫: 치명적인 유혹,2015-09-17,2144000,2.5,2144000,100,2144000,268,268,100,268,1,2,2015-09-11
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,27435400,20.7,14345500,109.6,796796289,3341,1630,95.3,104546,48,95,2015-09-12
2,2,0,OLD,20151623,앙: 단팥 인생 이야기,2015-09-10,20439800,15.4,8609400,72.8,57772400,2479,1009,68.6,7335,38,67,2015-09-12
3,3,0,OLD,20157781,우먼 인 블랙: 죽음의 천사,2015-09-10,19064900,14.4,7859200,70.1,42870700,2463,1032,72.1,5569,136,246,2015-09-12
4,4,1,OLD,20140190,사랑이 이긴다,2015-09-10,10752900,8.1,2890400,36.8,64252400,1346,319,31.1,8362,36,70,2015-09-12
5,5,1,OLD,20153037,라이즈 오브 더 레전드: 황비홍,2015-09-10,9080200,6.9,1865700,25.9,23476700,1162,245,26.7,3070,51,73,2015-09-12
6,6,-2,OLD,20135264,돼지 같은 여자,2015-09-10,7726400,5.8,-867300,-10.1,29153600,1048,-186,-15.1,4063,86,148,2015-09-12
7,7,1,OLD,20153521,이민자,2015-09-03,8549800,6.5,5031800,143,90530600,1047,580,124.2,11501,26,32,2015-09-12
8,8,4,OLD,20153981,칼릴 지브란의 예언자,2015-09-10,5933200,4.5,4121700,227.5,22830200,746,515,222.9,3001,44,53,2015-09-12
9,9,-2,OLD,19628021,하타리, ,1252000,0.9,71000,6,2433000,626,38,6.5,1214,1,4,2015-09-12
10,10,-1,OLD,20158951,순교,2015-08-13,4400700,3.3,769200,21.2,45690200,544,95,21.2,6361,8,17,2015-09-12
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,22854000,21.2,-4581400,-16.7,819650289,2823,-518,-15.5,107369,48,98,2015-09-13
2,2,0,OLD,20151623,앙: 단팥 인생 이야기,2015-09-10,16616300,15.4,-3823500,-18.7,74388700,2034,-445,-18,9369,37,66,2015-09-13
3,3,0,OLD,20157781,우먼 인 블랙: 죽음의 천사,2015-09-10,14080700,13.1,-4984200,-26.1,56951400,1781,-682,-27.7,7350,132,220,2015-09-13
4,4,2,OLD,20135264,돼지 같은 여자,2015-09-10,7114300,6.6,-612100,-7.9,36267900,969,-79,-7.5,5032,82,143,2015-09-13
5,5,3,OLD,20153981,칼릴 지브란의 예언자,2015-09-10,7382600,6.9,1449400,24.4,30212800,944,198,26.5,3945,44,54,2015-09-13
6,6,-2,OLD,20140190,사랑이 이긴다,2015-09-10,6811400,6.3,-3941500,-36.7,71063800,854,-492,-36.6,9216,34,64,2015-09-13
7,7,0,OLD,20153521,이민자,2015-09-03,7307000,6.8,-1242800,-14.5,97837600,851,-196,-18.7,12352,25,28,2015-09-13
8,8,-3,OLD,20153037,라이즈 오브 더 레전드: 황비홍,2015-09-10,6006300,5.6,-3073900,-33.9,29483000,710,-452,-38.9,3780,48,69,2015-09-13
9,9,1,OLD,20158951,순교,2015-08-13,4303800,4.0,-96900,-2.2,49994000,521,-23,-4.2,6882,7,12,2015-09-13
10,10,-1,OLD,19628021,하타리, ,938000,0.9,-314000,-25.1,3371000,464,-162,-25.9,1678,1,4,2015-09-13
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,8274800,15.0,-14579200,-63.8,827925089,1100,-1723,-61,108469,42,82,2015-09-14
2,2,0,OLD,20151623,앙: 단팥 인생 이야기,2015-09-10,7917000,14.4,-8699300,-52.4,82305700,1092,-942,-46.3,10461,34,72,2015-09-14
3,3,0,OLD,20157781,우먼 인 블랙: 죽음의 천사,2015-09-10,5866900,10.7,-8213800,-58.3,62818300,785,-996,-55.9,8135,118,182,2015-09-14
4,4,2,OLD,20140190,사랑이 이긴다,2015-09-10,4593500,8.3,-2217900,-32.6,75657300,619,-235,-27.5,9835,37,64,2015-09-14
5,5,4,OLD,20158951,순교,2015-08-13,3660500,6.7,-643300,-14.9,53654500,490,-31,-6,7372,6,14,2015-09-14
6,6,-2,OLD,20135264,돼지 같은 여자,2015-09-10,3280500,6.0,-3833800,-53.9,39548400,473,-496,-51.2,5505,68,115,2015-09-14
7,7,3,OLD,19628021,하타리, ,794000,1.4,-144000,-15.4,4165000,397,-67,-14.4,2075,1,4,2015-09-14
8,8,-3,OLD,20153981,칼릴 지브란의 예언자,2015-09-10,2729000,5.0,-4653600,-63,32941800,369,-575,-60.9,4314,43,46,2015-09-14
9,9,-1,OLD,20153037,라이즈 오브 더 레전드: 황비홍,2015-09-10,2869500,5.2,-3136800,-52.2,32352500,359,-351,-49.4,4139,47,66,2015-09-14
10,10,-3,OLD,20153521,이민자,2015-09-03,2644500,4.8,-4662500,-63.8,100482100,352,-499,-58.6,12704,23,27,2015-09-14
1,1,0,OLD,20155874,미라클 벨리에,2015-08-27,8946700,11.8,671900,8.1,836871789,1221,121,11,109690,49,83,2015-09-15
2,2,0,OLD,20151623,앙: 단팥 인생 이야기,2015-09-10,8068300,10.7,151300,1.9,90374000,1123,31,2.8,11584,35,74,2015-09-15
3,3,8,OLD,20149264,춘희막이,2015-09-30,5245000,6.9,2973000,130.9,8550000,1049,765,269.4,1491,6,6,2015-09-15
4,4,0,NEW,20151815,뮨: 달의 요정,2015-09-24,8145000,10.8,8145000,100,8145000,905,905,100,905,5,5,2015-09-15
5,5,-2,OLD,20157781,우먼 인 블랙: 죽음의 천사,2015-09-10,6233500,8.2,366600,6.2,69051800,832,47,6,8967,126,198,2015-09-15
6,6,0,NEW,19568005,수색자, ,1606000,2.1,1606000,100,5612000,798,798,100,2453,1,4,2015-09-15
7,7,-3,OLD,20140190,사랑이 이긴다,2015-09-10,5418900,7.2,825400,18,81076200,726,107,17.3,10561,36,57,2015-09-15
8,8,0,NEW,20154161,노블,2015-10-01,5496000,7.3,5496000,100,10409000,687,687,100,1269,3,3,2015-09-15
9,9,-4,OLD,20158951,순교,2015-08-13,3862000,5.1,201500,5.5,57516500,521,31,6.3,7893,7,13,2015-09-15
10,10,-1,OLD,20153037,라이즈 오브 더 레전드: 황비홍,2015-09-10,3616500,4.8,747000,26,35969000,465,106,29.5,4604,48,73,2015-09-15
1,1,14,OLD,20153025,대니 콜린스,2015-09-30,10918000,15.7,9706000,800.8,14272000,1443,1241,614.4,1942,7,7,2015-09-16
2,2,5,OLD,20140190,사랑이 이긴다,2015-09-10,7905200,11.4,2486300,45.9,88981400,1030,304,41.9,11591,27,36,2015-09-16
3,3,0,OLD,20149264,춘희막이,2015-09-30,8056000,11.6,2811000,53.6,16606000,1007,-42,-4,2498,7,7,2015-09-16
4,4,0,NEW,20153022,더 매직: 리틀톰과 도둑공주,2015-09-24,7992000,11.5,7992000,100,9320000,999,999,100,1165,4,4,2015-09-16
5,5,-3,OLD,20151623,앙: 단팥 인생 이야기,2015-09-10,5781000,8.3,-2287300,-28.3,96155000,803,-320,-28.5,12387,36,70,2015-09-16
6,6,-5,OLD,20155874,미라클 벨리에,2015-08-27,5649000,8.1,-3297700,-36.9,842520789,780,-441,-36.1,110470,37,67,2015-09-16
7,7,-1,OLD,19568005,수색자, ,1152000,1.7,-454000,-28.3,6764000,571,-227,-28.4,3024,1,4,2015-09-16
8,8,1,OLD,20158951,순교,2015-08-13,2723000,3.9,-1139000,-29.5,60239500,382,-139,-26.7,8275,8,15,2015-09-16
9,9,3,OLD,20153521,이민자,2015-09-03,2646000,3.8,-19500,-0.7,105793600,351,-22,-5.9,13428,26,32,2015-09-16
10,10,0,NEW,20154805,슬로우 웨스트,2015-10-08,2610000,3.8,2610000,100,2610000,290,290,100,290,1,1,2015-09-16
1,1,4,OLD,20151623,앙: 단팥 인생 이야기,2015-09-10,6669000,15.0,888000,15.4,102824000,918,115,14.3,13305,40,81,2015-09-17
2,2,0,NEW,20113634,덫: 치명적인 유혹,2015-09-17,4195000,9.4,4195000,100,6339000,818,818,100,1086,19,20,2015-09-17
3,3,0,NEW,20151782,지금은맞고그때는틀리다,2015-09-24,6416000,14.4,6416000,100,6416000,802,802,100,802,1,2,2015-09-17
4,4,2,OLD,20155874,미라클 벨리에,2015-08-27,4768700,10.7,-880300,-15.6,847289489,649,-131,-16.8,111119,36,60,2015-09-17
